Date,AdjClose,Close,High,Low,Open,Volume,"('Close', 'EE')","('High', 'EE')","('Low', 'EE')","('Open', 'EE')","('Volume', 'EE')"
2023-05-15,21.162498474121094,21.598022842508065,21.10310938823265,21.598022842508065,143600.0,,,,,,
2023-05-16,20.9150390625,21.053616095713103,20.76656542286324,21.033819106976267,121000.0,,,,,,
2023-05-17,20.756669998168945,21.24168496628108,20.7368748944494,21.10310980051905,135300.0,,,,,,
2023-05-18,19.964807510375977,20.608194581109156,19.93511202540865,20.608194581109156,170900.0,,,,,,
2023-05-19,20.05389404296875,20.24889044868308,19.846029403712777,20.15287711461707,250200.0,,,,,,
2023-05-22,19.86582565307617,20.1627748569216,19.821283366896605,20.11328237897487,155400.0,,,,,,
2023-05-23,19.71221160888672,20.306848856140704,19.702300767564186,19.821228973134865,162400.0,,,,,,
2023-05-24,20.009531021118164,20.03926165455346,19.335608938856083,19.71221145466741,167600.0,,,,,,
2023-05-25,19.24641227722168,19.9104234844031,19.16712744160149,19.76176465390269,169600.0,,,,,,
2023-05-26,19.761764526367188,19.831138520799687,19.07793164211904,19.325696988120583,197300.0,,,,,,
2023-05-30,18.4733829498291,19.751852998030976,18.28508265443929,19.712209636707115,392100.0,,,,,,
2023-05-31,18.394100189208984,18.800435237046543,18.10371990697425,18.29499366503647,322200.0,,,,,,
2023-06-01,19.18694877624512,19.613105468862475,18.18597656319725,18.36436791269285,247200.0,,,,,,
2023-06-02,20.05908203125,20.078903712449648,19.35542936135856,19.62301449635556,149500.0,,,,,,
2023-06-05,19.424806594848636,20.192878911585147,19.276147741657677,20.1681027511033,133900.0,,,,,,
2023-06-06,20.07890510559082,20.07890510559082,19.266235023015128,19.31578733915279,200500.0,,,,,,
2023-06-07,20.61407470703125,20.683450587306854,19.90051123689152,20.227561396992996,218900.0,,,,,,
2023-06-08,20.267208099365234,20.61407810644747,20.029351679794893,20.61407810644747,178200.0,,,,,,
2023-06-09,20.049171447753903,20.31378503523388,19.91042345817624,20.28702595430116,110400.0,,,,,,
2023-06-12,19.741943359375,20.05908270807185,19.553641162223887,19.83113903748344,164000.0,,,,,,
2023-06-13,19.63292694091797,20.16810103523352,19.603196306989137,19.880692305256712,132700.0,,,,,,
2023-06-14,19.563552856445312,19.950066218240373,19.33560917591488,19.72212253770994,106900.0,,,,,,
2023-06-15,20.14827919006348,20.2771163467496,19.45453541938517,19.45453541938517,184400.0,,,,,,
2023-06-16,19.87078094482422,20.366311660558488,19.80140694706937,20.326670186255573,151600.0,,,,,,
2023-06-20,19.623016357421875,19.930246774255767,19.26623551348857,19.900514249636437,101200.0,,,,,,
2023-06-21,20.23747444152832,20.623987793670008,19.53381984447844,19.53381984447844,184900.0,,,,,,
2023-06-22,19.98970603942871,20.173051846451585,19.428765371580344,20.03925834717564,162800.0,,,,,,
2023-06-23,19.83114051818848,20.247386417007267,19.603196830580504,19.77167735844287,690800.0,,,,,,
2023-06-26,19.71221160888672,20.1482791755796,19.702300767564186,19.850961497102457,127400.0,,,,,,
2023-06-27,19.662656784057617,19.87077875437996,19.246410953113475,19.71220909404881,272000.0,,,,,,
2023-06-28,19.732032775878903,19.890602452296143,19.4822863861566,19.66265877873382,125700.0,,,,,,
2023-06-29,20.267208099365234,20.544704105031023,19.86087304224053,19.86087304224053,148000.0,,,,,,
2023-06-30,20.14827919006348,20.47532939274332,19.751854988375744,20.47532939274332,116000.0,,,,,,
2023-07-03,20.435688018798828,20.50506201814984,20.064039973447223,20.13836844833772,58700.0,,,,,,
2023-07-05,20.11854553222656,20.4455957164744,20.029349855586283,20.4455957164744,114500.0,,,,,,
2023-07-06,19.96988677978516,20.03926077515604,19.692390798301638,19.890601943604207,132400.0,,,,,,
2023-07-07,20.633899688720703,20.812291057374733,19.950066738980173,19.950066738980173,172100.0,,,,,,
2023-07-10,20.415864944458008,20.92130647852032,20.26720611451017,20.6636302911376,112400.0,,,,,,
2023-07-11,20.723094940185547,20.866799305299583,20.445597051375657,20.46541873421202,89200.0,,,,,,
2023-07-12,21.3276424407959,21.38215112192841,20.80336971907927,21.0600554008543,123500.0,,,,,,
2023-07-13,20.95103454589844,21.753795531897097,20.89157139925758,21.41683455043332,134100.0,,,,,,
2023-07-14,19.553640365600582,20.84895867940826,19.484266372186926,20.83211043953644,289500.0,,,,,,
2023-07-17,20.217653274536133,20.386133797253088,19.64283770708412,19.64283770708412,157700.0,,,,,,
2023-07-18,20.227561950683597,20.46541644724098,20.093768441938906,20.11854459756581,135400.0,,,,,,
2023-07-19,20.18792152404785,20.510015344458303,20.02934996117396,20.227562997041623,123200.0,,,,,,
2023-07-20,20.376220703125,20.500103371123597,19.989707383865223,20.356400912872843,85400.0,,,,,,
2023-07-21,20.49514961242676,20.604166968971445,20.19783006465932,20.445595409315736,106600.0,,,,,,
2023-07-24,20.574432373046875,20.817241327765437,20.4852367067382,20.4852367067382,128100.0,,,,,,
2023-07-25,20.832109451293945,20.88760864339208,20.564522440564133,20.653718110807404,179500.0,,,,,,
2023-07-26,20.574432373046875,20.97085650647469,20.4852367067382,20.77264349461109,117900.0,,,,,,
2023-07-27,20.35640335083008,20.821211040726308,20.2176534606508,20.61407766766361,103100.0,,,,,,
2023-07-28,20.792469024658203,20.802379866116823,20.415866500729194,20.59425786638494,109400.0,,,,,,
2023-07-31,21.03032112121582,21.21862330659429,20.86184061646656,20.891573137410376,136100.0,,,,,,
2023-08-01,20.832109451293945,20.891572601356305,20.54470076044353,20.891572601356305,134700.0,,,,,,
2023-08-02,20.505062103271484,20.802379784667124,20.326670738314213,20.623988419709853,81100.0,,,,,,
2023-08-03,21.05014419555664,21.218624711460844,20.38613297291061,20.47532865134811,125700.0,,,,,,
2023-08-04,21.000593185424805,21.486213081359438,20.87175413510148,21.07987802781618,103700.0,,,,,,
2023-08-07,20.941125869750977,21.218623733241078,20.72309304934418,21.01050175334816,134300.0,,,,,,
2023-08-08,21.30782127380371,21.31773211518563,20.33658150197203,20.61407749946696,162600.0,,,,,,
2023-08-09,21.8033504486084,22.219596305511995,21.496121948843705,21.674513300416617,221600.0,,,,,,
2023-08-10,20.326669692993164,21.05014406673689,19.513999641357785,19.841049830193963,245300.0,,,,,,
2023-08-11,20.505062103271484,20.59425778575012,20.138368531937125,20.217653372995944,100800.0,,,,,,
2023-08-14,19.256324768066406,20.33658192739765,19.186950767241424,20.33658192739765,217100.0,,,,,,
2023-08-15,19.32569694519043,19.355429467152412,18.731059738047733,19.087842440393267,128300.0,,,,,,
2023-08-16,19.04819869995117,19.375248873847596,18.97882470704883,19.18694857605539,110800.0,,,,,,
2023-08-17,19.22659111022949,19.320743154628865,19.028379961024847,19.11757563977181,114600.0,,,,,,
2023-08-18,19.553640365600582,19.603194568252874,19.018468209052696,19.018468209052696,137000.0,,,,,,
2023-08-21,18.96891593933105,19.5536423581148,18.93918530500968,19.5536423581148,128900.0,,,,,,
2023-08-22,18.963956832885746,19.17235104773092,18.944109224013204,18.98380254898612,83700.0,,,,,,
2023-08-23,18.973878860473636,19.16242544878943,18.567010487777274,18.82502370064161,159300.0,,,,,,
2023-08-24,18.38838577270508,19.028454943151203,18.36357532015615,18.954029263819777,170900.0,,,,,,
2023-08-25,18.36853790283203,18.44792642863688,18.04105999729056,18.408231219348576,155500.0,,,,,,
2023-08-28,18.021211624145508,18.62655029057562,18.011287822246626,18.487618956762937,140600.0,,,,,,
2023-08-29,18.805177688598636,18.82502340252624,17.87236099421085,18.07083138289058,159800.0,,,,,,
2023-08-30,18.805177688598636,19.182272752030485,18.658308048902637,18.81509959917646,127700.0,,,,,,
2023-08-31,18.457853317260746,18.904413139792005,18.457853317260746,18.904413139792005,176100.0,,,,,,
2023-09-01,18.98379898071289,19.08303511365059,18.705940079813494,18.705940079813494,121900.0,,,,,,
2023-09-05,19.013572692871094,19.44028679128069,18.74563566929688,18.99372508532366,108600.0,,,,,,
2023-09-06,18.40823173522949,19.21700366581237,18.26930228437052,19.10288277506796,105300.0,,,,,,
2023-09-07,17.753278732299805,18.41815847019354,17.72350921253144,18.3586175378847,190700.0,,,,,,
2023-09-08,17.703659057617188,17.90213132712722,17.569690559613694,17.822740905105732,87000.0,,,,,,
2023-09-11,18.14029884338379,18.16014455822713,17.713584743513245,17.713584743513245,137100.0,,,,,,
2023-09-12,18.65632057189941,18.66624437420703,18.187927702501817,18.259377943453597,145600.0,,,,,,
2023-09-13,17.83266830444336,18.68609658557975,17.83266830444336,18.68609658557975,131900.0,,,,,,
2023-09-14,18.219688415527344,18.41815882463356,17.902134246739685,18.021216113648983,126800.0,,,,,,
2023-09-15,17.91205406188965,18.272280736589018,17.688775114374522,18.229610086282303,219700.0,,,,,,
2023-09-18,17.842588424682617,18.00136548241725,17.604422838080673,18.00136548241725,89000.0,,,,,,
2023-09-19,17.753278732299805,18.05098717938823,17.53496071865265,17.991444354307276,92300.0,,,,,,
2023-09-20,17.73343276977539,17.96167458442446,17.465495738958438,17.763202289129218,187600.0,,,,,,
2023-09-21,17.425800323486328,17.778088738244758,17.396030804472986,17.693737351238802,79000.0,,,,,,
2023-09-22,17.445646286010742,17.69373568250849,17.217404495498066,17.47541769498835,189800.0,,,,,,
2023-09-25,17.763200759887695,17.872360702179662,17.20748103078408,17.267021957137917,93400.0,,,,,,
2023-09-26,17.326562881469727,17.64411890512094,17.086413658336117,17.54488276602818,134300.0,,,,,,
2023-09-27,17.376182556152344,17.832666163404145,17.257098806172053,17.435723484756494,99900.0,,,,,,
2023-09-28,17.14794158935547,17.41587672753552,17.078474961026625,17.326564383884808,82300.0,,,,,,
2023-09-29,16.90977668762207,17.376184140976026,16.77084531784493,17.01893475122362,358800.0,,,,,,
2023-10-02,16.41359519958496,17.009008230387582,16.284587654878358,16.909773987101723,138900.0,,,,,,
2023-10-03,15.808257102966309,16.294512106973674,15.709020962954778,16.1853521636838,241200.0,,,,,,
2023-10-04,15.5303955078125,15.847950572034634,15.421236516402784,15.75863823979672,215900.0,,,,,,
2023-10-05,15.520474433898926,15.61970963392664,15.083836525341676,15.391467822115466,212200.0,,,,,,
2023-10-06,15.490702629089355,15.808257721724232,15.222766554788372,15.520474040089692,113300.0,,,,,,
2023-10-09,15.550243377685549,15.81321847747978,15.510549112281318,15.619708105546463,104700.0,,,,,,
2023-10-10,15.589938163757324,15.679250500496147,15.341848760098795,15.589938163757324,201500.0,,,,,,
2023-10-11,15.262459754943848,15.629631947444484,15.173147420965272,15.589937681941333,192800.0,,,,,,
2023-10-12,14.85559368133545,15.247574445023512,14.761319443431349,15.10368308374606,238700.0,,,,,,
2023-10-13,15.09376049041748,15.322002304665611,14.925059607544496,15.014371950993258,157200.0,,,,,,
2023-10-16,16.00672721862793,16.026574824847863,15.123529562331782,15.202918094439616,296100.0,,,,,,
2023-10-17,16.294511795043945,16.582294513519155,15.932301499791889,15.986881470391989,239800.0,,,,,,
2023-10-18,15.639555931091309,16.314359398826433,15.58001405895576,16.19527565455533,164600.0,,,,,,
2023-10-19,15.312077522277832,15.609784034503528,15.103682395888292,15.609784034503528,204900.0,,,,,,
2023-10-20,15.292230606079102,15.351772479039871,14.86551653128716,15.351772479039871,195200.0,,,,,,
2023-10-23,15.282306671142578,15.530396071299997,14.930020177184304,15.103682946571688,152500.0,,,,,,
2023-10-24,15.321999549865724,15.480777546552916,15.153299643709971,15.282305287290392,111000.0,,,,,,
2023-10-25,14.954829216003418,15.28230715895342,14.91513494856663,15.26246049842802,99600.0,,,,,,
2023-10-26,14.835745811462402,15.034217140589757,14.706739210933137,14.944905752271907,124800.0,,,,,,
2023-10-27,14.944905281066896,14.964751940160902,14.418955092479909,14.786127276385251,173200.0,,,,,,
2023-10-30,14.726587295532228,14.997500692253178,14.42887981897517,14.964752898223482,135100.0,,,,,,
2023-10-31,14.111326217651367,14.63727551348688,14.031937680407742,14.63727551348688,203200.0,,,,,,
2023-11-01,14.299872398376465,14.319720003994655,13.595298487491416,13.982318279572812,224700.0,,,,,,
2023-11-02,15.183072090148926,15.192995893687362,14.438803859714035,14.438803859714035,194600.0,,,,,,
2023-11-03,15.252535820007324,15.609784206444791,15.04414069132232,15.460930948692331,136700.0,,,,,,
2023-11-06,15.054064750671388,15.341848414578545,14.87544008121662,15.341848414578545,205600.0,,,,,,
2023-11-07,14.865516662597656,15.004447069809345,14.62735106142274,14.895288072534,131800.0,,,,,,
2023-11-08,14.766282081604004,15.183072374154657,14.607505007562995,15.183072374154657,186000.0,,,,,,
2023-11-09,15.927337646484377,17.13801504803798,15.753675835329611,16.086114700332097,532900.0,,,,,,
2023-11-10,17.038782119750977,17.45557243765737,16.125812942088032,16.31436143877172,321700.0,,,,,,
2023-11-13,17.63419532775879,17.723507664808817,16.88000331087629,16.909774720816948,241700.0,,,,,,
2023-11-14,18.08075714111328,18.100604749958745,17.475420213503956,17.872362926552405,255500.0,,,,,,
2023-11-15,18.120450973510746,18.3040366093659,17.893200980088103,18.011291025978046,163900.0,,,,,,
2023-11-16,17.564729690551758,18.10060179241544,17.51511067654559,18.10060179241544,207900.0,,,,,,
2023-11-17,17.693735122680664,17.788008408969134,17.51709597765489,17.763199848658676,166400.0,,,,,,
2023-11-20,18.09067916870117,18.140298185941333,17.644119370171545,17.7135841015358,169700.0,,,,,,
2023-11-21,17.554807662963867,17.92197893988012,17.53496005535433,17.892209421237855,248300.0,,,,,,
2023-11-22,17.078474044799805,17.505188132067033,16.99908550945511,17.3761824719214,191100.0,,,,,,
2023-11-24,17.26702117919922,17.430761085260123,16.888932433704124,16.949467062589775,89400.0,,,,,,
2023-11-27,16.89435386657715,17.142800246967987,16.775098769971542,17.1328621642929,138400.0,,,,,,
2023-11-28,16.824787139892578,17.11298392048538,16.64590546445797,16.7055320577711,168700.0,,,,,,
2023-11-29,16.67572021484375,16.993731249489947,16.645905969534937,16.9142284908284,192400.0,,,,,,
2023-11-30,16.616092681884766,16.775098208372054,16.496839484766994,16.695595445128408,193400.0,,,,,,
2023-12-01,17.440935134887695,17.460811300226077,16.350752297067995,16.526652379772205,178900.0,,,,,,
2023-12-04,16.745285034179688,17.430997518153127,16.655844192987704,17.4011832725907,213800.0,,,,,,
2023-12-05,16.119197845458984,16.86453686493358,16.02975701148242,16.745283683294925,281800.0,,,,,,
2023-12-06,15.612369537353516,16.526651284107277,15.552741993039222,16.21857832376847,234600.0,,,,,,
2023-12-07,15.781312942504885,16.049634519182987,15.691872101029633,15.761436778733648,132100.0,,,,,,
2023-12-08,16.228515625,16.278204137165712,15.860815138037532,15.860815138037532,115100.0,,,,,,
2023-12-11,15.950254440307615,16.367644371789254,15.885658808226031,16.228515026460432,139200.0,,,,,,
2023-12-12,15.542805671691896,15.880691947986048,15.403675359513564,15.880691947986048,154500.0,,,,,,
2023-12-13,16.486902236938477,16.49684031978389,15.479203761458525,15.642184150033229,251200.0,,,,,,
2023-12-14,16.188766479492188,16.715471574043452,16.00988478870293,16.00988478870293,282400.0,,,,,,
2023-12-15,15.910505294799805,16.45708653454279,15.761436908530904,16.45708653454279,258700.0,,,,,,
2023-12-18,15.98007106781006,16.05957383350084,15.681935222595778,15.990009150458338,250300.0,,,,,,
2023-12-19,16.24839210510254,16.357707213099108,15.980069584983616,16.00988383016192,131700.0,,,,,,
2023-12-20,15.652121543884276,16.467025346381845,15.612370162000191,16.218578972669395,211400.0,,,,,,
2023-12-21,15.403674125671388,15.771374620102858,15.393736043937324,15.751499404382376,375600.0,,,,,,
2023-12-22,15.98007106781006,16.198703199585836,15.503054473665388,15.512991608565942,172500.0,,,,,,
2023-12-26,15.811127662658691,16.044667869239877,15.766407237898369,15.910506594958909,110500.0,,,,,,
2023-12-27,15.6719970703125,15.860815889633573,15.413612624717212,15.860815889633573,145600.0,,,,,,
2023-12-28,15.542805671691896,15.835972472096,15.483178124258975,15.53286758916179,121900.0,,,,,,
2023-12-29,15.36392307281494,15.632244651100285,15.30429552889172,15.39373637090272,158800.0,,,,,,
2024-01-02,14.986284255981444,15.483176972553103,14.936594794774752,15.373860916096492,202500.0,,,,,,
2024-01-03,14.916719436645508,15.26454376627908,14.827278596876187,15.035973573755388,221800.0,,,,,,
2024-01-04,14.489392280578612,15.065787785466004,14.479454198279386,15.065787785466004,290500.0,,,,,,
2024-01-05,14.479453086853027,14.697091954662818,14.33038565479766,14.578832006721688,409000.0,,,,,,
2024-01-08,14.906782150268556,14.916720232494844,14.171381124981416,14.409889411926269,303400.0,,,,,,
2024-01-09,14.737838745117188,14.807403426157922,14.517218244962056,14.787528209181012,175100.0,,,,,,
2024-01-10,14.419827461242676,14.787527973047052,14.409889379039068,14.678211912050406,99100.0,,,,,,
2024-01-11,14.072001457214355,14.404919612282884,13.99249869908584,14.360199192367135,160700.0,,,,,,
2024-01-12,14.618584632873535,14.857092923618795,14.390013476765215,14.390013476765215,213000.0,,,,,,
2024-01-16,14.02231216430664,14.618583805156051,13.97262365069223,14.618583805156051,216700.0,,,,,,
2024-01-17,14.390012741088867,14.439702202724058,13.585047064039824,13.724177367068837,249700.0,,,,,,
2024-01-18,14.598708152770996,14.608646234940975,14.23597668329581,14.399951248109776,181400.0,,,,,,
2024-01-19,14.817339897155762,14.837216059718868,14.429764204651164,14.658334387641302,165400.0,,,,,,
2024-01-22,15.36392307281494,15.811126335122283,14.837217050441746,14.9167198105076,274400.0,,,,,,
2024-01-23,15.244668960571287,15.632244679663591,15.135351954470252,15.413612562956835,144000.0,,,,,,
2024-01-24,15.294358253479004,15.731623429803864,15.264544007918843,15.403674310623307,154500.0,,,,,,
2024-01-25,15.36392307281494,15.57261805492472,15.115476710672231,15.562679972979575,217200.0,,,,,,
2024-01-26,15.443425178527832,15.662058233319064,15.145289367039355,15.453363260051892,152700.0,,,,,,
2024-01-29,16.158950805664062,16.19870123594309,15.304294756469922,15.57261726896044,240800.0,,,,,,
2024-01-30,15.58255672454834,16.139076065997813,15.532867260696284,15.950256292909542,140500.0,,,,,,
2024-01-31,15.224793434143066,15.681934798372444,15.214856299511329,15.512991188912824,127500.0,,,,,,
2024-02-01,15.314233779907228,15.503053547958958,15.1154768775483,15.344047078324149,148400.0,,,,,,
2024-02-02,14.767651557922363,15.234730988337631,14.6980868791735,15.234730988337631,126400.0,,,,,,
2024-02-05,14.21113109588623,14.519204032347886,14.111752178980645,14.519204032347886,429700.0,,,,,,
2024-02-06,14.072001457214355,14.42479577568883,13.99249869908584,14.310509731599906,205300.0,,,,,,
2024-02-07,14.02231216430664,14.181318630214758,13.753990589347758,14.181318630214758,217800.0,,,,,,
2024-02-08,13.89311981201172,14.161442332171733,13.704300997925056,14.062063410390772,160400.0,,,,,,
2024-02-09,13.853368759155272,13.9676548062196,13.753990782781171,13.833493542979518,146000.0,,,,,,
2024-02-12,14.250883102416992,14.370137239321396,13.883182610024836,13.883182610024836,289000.0,,,,,,
2024-02-13,13.5552339553833,14.072001899459275,13.445916948710328,13.952747758518669,235200.0,,,,,,
2024-02-14,13.475729942321776,13.788771914728295,13.296848273662292,13.763927659746736,165200.0,,,,,,
2024-02-15,13.94281005859375,14.062064202802414,13.585047625967755,13.604922842795355,398500.0,,,,,,
2024-02-16,13.51548194885254,13.952747112041491,13.495605785742868,13.912995733569767,122200.0,,,,,,
2024-02-20,13.594985008239746,13.674487766951868,13.416103327263652,13.54529554710776,180500.0,,,,,,
2024-02-21,13.74405288696289,13.932872655802,13.465793222500052,13.585047364412697,335400.0,,,,,,
2024-02-22,13.545295715332031,13.853368672230667,13.440947750884158,13.744052614580774,205700.0,,,,,,
