Price,Close,High,Low,Open,Volume
Ticker,KMI,KMI,KMI,KMI,KMI
Date,,,,,
2023-01-17,16.659746170043945,16.907606979958572,16.5535213146617,16.7571203611557,12372300
2023-01-18,16.252544403076172,16.74826422243152,16.19057963670841,16.70400415742976,19528200
2023-01-19,16.597780227661133,16.757119187992842,16.287954659062088,16.385328843356692,17379000
2023-01-20,16.500404357910156,16.686300355446388,16.464996641682944,16.650890950805834,15423700
2023-01-23,16.606632232666016,16.68630171116687,16.47385033130242,16.588927528907274,11451100
2023-01-24,16.43844223022461,16.730563111806124,16.270250907976582,16.59778119988973,13090100
2023-01-25,16.33221435546875,16.39417912367532,16.217135481588006,16.33221435546875,19135100
2023-01-26,16.473848342895508,16.482700693706395,16.24369228705234,16.43843893965197,14299200
2023-01-27,16.518110275268555,16.615484456779384,16.394180726737293,16.464997852814225,13120100
2023-01-30,16.210790634155273,16.480370710407318,16.201804403087095,16.39949634474204,13284100
2023-01-31,16.44442367553711,16.45340990545193,16.12991419825894,16.237745529340568,15757300
2023-02-01,16.507328033447266,16.633131830062965,16.345579315542402,16.399494983527962,20314700
2023-02-02,16.579214096069336,16.64211598653871,16.390506710713254,16.50732597639749,13324600
2023-02-03,16.426450729370117,16.749946393231603,16.372533357103308,16.597183933038057,13963600
2023-02-06,16.327608108520508,16.42645493570691,16.16585937819669,16.354566801557247,11850000
2023-02-07,16.426450729370117,16.453407701555648,16.2287571256209,16.345576384917777,10086300
2023-02-08,16.372535705566406,16.5432706476723,16.300647579513626,16.417466855566968,11770300
2023-02-09,16.165857315063477,16.444423585098452,16.13889862546728,16.41746660945035,9447500
2023-02-10,16.498340606689453,16.507326836360075,16.228758858414963,16.29166075216126,12983900
2023-02-13,16.525299072265625,16.63313212409112,16.43544019535063,16.4534109423647,9579500
2023-02-14,16.45340919494629,16.61515789853206,16.372534843153403,16.44442296541952,9409200
2023-02-15,16.3455810546875,16.381524265852782,16.19281855085123,16.381524265852782,12341700
2023-02-16,16.255718231201172,16.38152202398553,16.10295574827097,16.20180256485761,10909100
2023-02-17,15.932222366333008,16.14788676678687,15.887292925635732,16.120929787947823,21545200
2023-02-21,15.590752601623535,15.905263796896842,15.572780141562632,15.84236018668368,15301700
2023-02-22,15.563796043395996,15.752503471987588,15.509880369776269,15.554809812134648,10744900
2023-02-23,15.707571029663086,15.77945915991985,15.572780999675178,15.743515951765579,11145100
2023-02-24,15.671627044677734,15.689597790889962,15.518864561210904,15.56379399766368,11470100
2023-02-27,15.599737167358398,15.806415294164456,15.536835277804203,15.761485862753728,8310300
2023-02-28,15.330158233642578,15.662641914158051,15.330158233642578,15.662641914158051,11657700
2023-03-01,15.509879112243652,15.698584811586725,15.40204605979888,15.473934190112654,10063300
2023-03-02,15.68959903717041,15.716557729552381,15.464948409165462,15.482920870753443,8145600
2023-03-03,15.860334396362305,15.905265551471102,15.599740552524548,15.680614917772065,8335300
2023-03-06,15.83337688446045,15.959180686635216,15.770473269424807,15.83337688446045,10178700
2023-03-07,15.590752601623535,15.779458290418644,15.554807681501728,15.779458290418644,14383100
2023-03-08,15.563796043395996,15.716558546942194,15.437992233633844,15.572782274657344,9859400
2023-03-09,15.402047157287598,15.725544623724836,15.366103946543651,15.653656488288599,9756800
2023-03-10,15.069563865661621,15.47393394966249,15.042605174482285,15.375088843234648,15625100
2023-03-13,15.141451835632324,15.321171299760065,14.710123064987929,14.826940630973553,20167000
