Date,AdjClose,Close,High,Low,Open,Volume,"('Close', 'ADEA')","('High', 'ADEA')","('Low', 'ADEA')","('Open', 'ADEA')","('Volume', 'ADEA')"
2023-03-07,8.873760223388672,9.04700003242657,8.623523821837342,9.04700003242657,1000548.0,,,,,,
2023-03-08,8.796764373779297,8.941131031416413,8.671646175492079,8.893008506250432,682826.0,,,,,,
2023-03-09,8.73901653289795,8.945942733760106,8.633147719418577,8.806387512579299,593245.0,,,,,,
2023-03-10,8.73901653289795,8.950755077717453,8.633147719418577,8.710143387014622,542374.0,,,,,,
2023-03-13,8.238546371459961,8.657210284549713,8.200048529821123,8.623524787848346,551722.0,,,,,,
2023-03-14,8.209501266479492,8.548337201626993,8.141734448751452,8.422483880665169,544334.0,,,,,,
2023-03-15,8.054605484008789,8.369239260871502,7.894868747668594,8.04492516911975,621204.0,,,,,,
2023-03-16,8.2482271194458,8.596743407199128,7.9093911472453104,7.948115179217902,576832.0,,,,,,
2023-03-17,7.967475891113281,8.345035855363971,7.919071548706025,8.345035855363971,2938815.0,,,,,,
2023-03-20,8.054605484008789,8.238545315705792,8.006201139802544,8.064286722151513,585386.0,,,,,,
2023-03-21,8.093329429626465,8.354717317254664,7.870666494168673,8.190139963545134,496382.0,,,,,,
2023-03-22,7.841623306274414,8.1417342843711,7.841623306274414,8.103010257414958,431960.0,,,,,,
2023-03-23,7.783537864685059,8.112692600284909,7.773856625813591,7.860985929149288,344142.0,,,,,,
2023-03-24,7.793218612670898,7.841623880725489,7.638322031872315,7.706089314823373,354210.0,,,,,,
2023-03-27,8.132052421569824,8.170776445548592,7.831941466547758,7.870665490526527,512218.0,,,,,,
2023-03-28,8.103011131286621,8.11269236988314,7.904550356326633,8.083649577347312,505249.0,,,,,,
2023-03-29,8.219182014465332,8.286949751408898,8.035243124483864,8.103009938173837,512610.0,,,,,,
2023-03-30,8.311152458190918,8.325674314885926,8.161096965357103,8.190139755493469,309765.0,,,,,,
2023-03-31,8.577381134033203,8.587062373070546,8.364399414734269,8.374079730517842,570420.0,,,,,,
2023-04-03,8.461207389831543,8.635465965599263,8.257906025853734,8.587060703080054,451105.0,,,,,,
2023-04-04,8.093329429626465,8.519294670964197,7.841623703294543,8.451526927919659,430944.0,,,,,,
2023-04-05,8.03524398803711,8.16109731502517,7.977157482021969,8.054605541206362,425161.0,,,,,,
2023-04-06,7.802899837493896,8.064286807332596,7.759335188645164,8.064286807332596,409763.0,,,,,,
2023-04-10,7.938432693481445,8.015880745261471,7.685951915423058,7.77385535263549,1179983.0,,,,,,
2023-04-11,7.860983848571777,7.993130046756099,7.802898277224072,7.967474678211578,339387.0,,,,,,
2023-04-12,7.657684803009033,7.948115516764581,7.657684803009033,7.899710243929692,346124.0,,,,,,
2023-04-13,7.735132694244385,7.899710064186075,7.638322612404238,7.667365867769724,368722.0,,,,,,
2023-04-14,7.706089496612549,7.831942827221929,7.638322212062839,7.754494765809037,316248.0,,,,,,
2023-04-17,7.783537864685059,7.793219103556526,7.580236464653018,7.657684529117247,333235.0,,,,,,
2023-04-18,7.91907262802124,7.9481154220746575,7.7351327780907875,7.7932192894513985,490827.0,,,,,,
2023-04-19,7.841623306274414,7.875506714454334,7.754494014809689,7.86098485812567,528755.0,,,,,,
2023-04-20,7.851303577423096,7.923911935413736,7.77869614268608,7.8319420256782495,366540.0,,,,,,
2023-04-21,7.802899837493896,7.92391254579511,7.754494569522672,7.841623867220137,353276.0,,,,,,
2023-04-24,7.802899837493896,7.919071926672618,7.725451316414567,7.802899837493896,280878.0,,,,,,
2023-04-25,7.648003578186035,7.715770402239809,7.580236292505395,7.715770402239809,357574.0,,,,,,
2023-04-26,7.686727046966553,7.914231060733308,7.52214969494919,7.628641004188689,700669.0,,,,,,
2023-04-27,7.541511535644531,7.731549911266015,7.35757217360115,7.686726870060551,360229.0,,,,,,
2023-04-28,7.396296977996826,7.58023635935775,7.3188489146084095,7.522150311816438,523943.0,,,,,,
2023-05-01,7.396296977996826,7.5415123276635425,7.299486898761305,7.396296977996826,385344.0,,,,,,
2023-05-02,7.067142486572266,7.35757271515457,7.0477804713334455,7.35757271515457,413649.0,,,,,,
2023-05-03,7.038098335266113,7.212356450190729,7.018736322496712,7.096184373574318,454957.0,,,,,,
2023-05-04,6.931607723236084,7.081663683334896,6.892883693848038,7.009055782012176,335627.0,,,,,,
2023-05-05,7.009056091308594,7.144590661774484,6.965491902544769,7.047780584032322,370269.0,,,,,,
2023-05-08,7.028418064117432,7.236559600919914,6.950969545854624,7.057460854542509,387984.0,,,,,,
2023-05-09,7.773855686187744,7.909099419347394,7.163952021437551,7.163952021437551,1036079.0,,,,,,
2023-05-10,8.43216609954834,8.441847338422718,7.822261899268858,7.860985931512615,668415.0,,,,,,
2023-05-11,8.558019638061523,8.596743671223413,8.345036994044243,8.441847538575855,565501.0,,,,,,
2023-05-12,8.70323371887207,8.722596195271779,8.199821334777612,8.577380392035034,419727.0,,,,,,
2023-05-15,8.974302291870117,9.06627127929873,8.67419038907977,8.722595653820617,604214.0,,,,,,
2023-05-16,8.829085350036621,9.025996859354429,8.80972380060909,8.935576180021823,450902.0,,,,,,
2023-05-17,8.993663787841797,9.080793079182342,8.732276837073789,8.84844891777664,553692.0,,,,,,
2023-05-18,8.906536102294922,9.04691130215317,8.703234693597532,8.974303854029914,543264.0,,,,,,
2023-05-19,8.983983039855957,9.003345515988341,8.734019492600861,9.003345515988341,488010.0,,,,,,
2023-05-22,9.119516372680664,9.25505091756095,8.877490993200293,9.003344301320512,655565.0,,,,,,
2023-05-23,8.916215896606445,9.264732145069386,8.838767841392459,9.06143076931926,510047.0,,,,,,
2023-05-24,8.954940795898438,8.974303273213524,8.838768701769123,8.87749273314556,362608.0,,,,,,
2023-05-25,9.051752090454102,9.18728574994186,8.877493473108341,8.94526030285222,446916.0,,,,,,
2023-05-26,9.51893711090088,9.528670398469371,9.090682668278417,9.090682668278417,334899.0,,,,,,
2023-05-30,9.509204864501951,9.879060514324056,9.226945090967218,9.528670511652768,760771.0,,,,,,
2023-05-31,9.548136711120604,9.616267865792306,9.188012506725528,9.402140186258915,2329352.0,,,,,,
2023-06-01,9.58707046508789,9.640601697367904,8.9836195509817,9.470272855235551,784770.0,,,,,,
2023-06-02,10.287849426269531,10.31218264574326,9.70386608216124,9.71359844173332,719888.0,,,,,,
2023-06-05,9.781730651855469,10.346248355747624,9.68751472683983,10.346248355747624,630677.0,,,,,,
2023-06-06,10.10292148590088,10.248917088234077,9.684399397826864,9.733064908010396,527685.0,,,,,,
2023-06-07,10.307315826416016,10.45331142790386,10.171052584334602,10.171052584334602,610924.0,,,,,,
2023-06-08,10.25865077972412,10.394914027958242,10.18078633165246,10.25865077972412,419906.0,,,,,,
2023-06-09,10.11265468597412,10.346248018970552,10.08345482318652,10.248916999446674,391901.0,,,,,,
2023-06-12,10.297582626342772,10.40464600646296,9.976391557764812,10.083454937884998,458007.0,,,,,,
2023-06-13,10.355981826782228,10.540909659306266,10.2106666017641,10.297583026490852,514100.0,,,,,,
2023-06-14,10.48251247406006,10.511711412010175,10.326782639151926,10.40464709249724,663701.0,,,,,,
2023-06-15,10.365715026855469,10.628508257141515,10.258651633896813,10.55064380258658,586972.0,,,,,,
2023-06-16,10.365715026855469,10.55064380258658,10.27325156720743,10.531177224839087,1910600.0,,,,,,
2023-06-20,10.492243766784668,10.52144362998066,10.248917142789177,10.365713810920925,567328.0,,,,,,
2023-06-21,10.424112319946287,10.609040140637582,10.404645745022268,10.463044541576949,425284.0,,,,,,
2023-06-22,10.424112319946287,10.424112319946287,10.424112319946287,10.424112319946287,0.0,,,,,,
2023-06-23,10.093188285827637,10.219718242116116,9.888793883856618,10.151587084198246,3861253.0,,,,,,
2023-06-26,10.054256439208984,10.268384136957168,10.0153242149109,10.229451912659083,424861.0,,,,,,
2023-06-27,10.1807861328125,10.258650579363396,10.032356741506913,10.05425617511294,373501.0,,,,,,
2023-06-28,10.268383979797363,10.287849627539757,10.122387444750974,10.122387444750974,340765.0,,,,,,
2023-06-29,10.64797306060791,10.657706348708272,10.268384106868243,10.268384106868243,631837.0,,,,,,
2023-06-30,10.716105461120604,10.925366520284348,10.638241010485372,10.706372172736833,645596.0,,,,,,
2023-07-03,10.657706260681152,10.842635020190832,10.550642877113791,10.677172836721091,159660.0,,,,,,
2023-07-05,10.48251247406006,10.579842576632954,10.307316989924349,10.579842576632954,508845.0,,,,,,
2023-07-06,10.50197696685791,10.531175901592777,10.190519187772956,10.365713724399544,403758.0,,,,,,
2023-07-07,10.609041213989258,10.735571179144705,10.472778888604529,10.531176762850134,364541.0,,,,,,
2023-07-10,10.901033401489258,10.930232338696754,10.53117679339687,10.53117679339687,479504.0,,,,,,
2023-07-11,11.008097648620604,11.027563297229934,10.793969944613163,10.930232269530876,330254.0,,,,,,
2023-07-12,11.095694541931152,11.22222450759079,11.076228893177545,11.163826633112484,464004.0,,,,,,
2023-07-13,11.455818176269531,11.494750399907954,11.09569394734233,11.12489381123422,490746.0,,,,,,
2023-07-14,11.163825988769531,11.465550488666926,11.066494965966704,11.397419329635404,396133.0,,,,,,
2023-07-17,11.4752836227417,11.59694693550538,11.163825839096248,11.163825839096248,471854.0,,,,,,
2023-07-18,11.66994571685791,11.738077808911031,11.358487907075029,11.446085648130836,431462.0,,,,,,
2023-07-19,11.465550422668455,11.786741496564533,11.319554817522029,11.69914469040713,412225.0,,,,,,
2023-07-20,11.23195743560791,11.6310129685335,11.154092986657426,11.523949583280949,438704.0,,,,,,
2023-07-21,11.280622482299805,11.407152438672266,11.15895916981291,11.339020352491763,482525.0,,,,,,
2023-07-24,11.368220329284668,11.436351487927856,11.212491436261717,11.212491436261717,282536.0,,,,,,
2023-07-25,11.397418975830078,11.494749995611498,11.275755665212,11.36822004118261,341325.0,,,,,,
2023-07-26,11.426618576049805,11.504483025123394,11.358487415164776,11.387686351513011,269994.0,,,,,,
2023-07-27,11.377952575683594,11.58234697779611,11.353620284472484,11.475283596962852,400211.0,,,,,,
2023-07-28,11.738076210021973,11.767275143657445,11.47528302265063,11.47528302265063,401146.0,,,,,,
2023-07-31,11.69914436340332,11.772142163936168,11.640745566046608,11.767275520138323,469960.0,,,,,,
2023-08-01,11.893805503845217,12.03980110527443,11.652911740447871,11.777008837058364,591387.0,,,,,,
2023-08-02,11.7672758102417,11.908404770988858,11.69914465182703,11.825673680820724,708061.0,,,,,,
2023-08-03,11.7672758102417,11.80299640110371,11.631012565194943,11.728343587116544,407304.0,,,,,,
2023-08-04,11.23195743560791,11.815941730953986,11.222224147434735,11.777009506478745,525764.0,,,,,,
2023-08-07,11.368220329284668,11.416884912191277,11.202758148393425,11.30008824242406,476994.0,,,,,,
2023-08-08,9.767129898071287,10.774501906827725,9.334008832795828,10.764769547951444,1901130.0,,,,,,
2023-08-09,9.93259334564209,10.048708709543194,9.733065575599692,9.733065575599692,677576.0,,,,,,
2023-08-10,9.854728698730469,10.141854201741,9.84499541057682,10.063989752946698,733203.0,,,,,,
2023-08-11,9.8887939453125,9.908260520962818,9.64546731898801,9.771997276062834,523250.0,,,,,,
2023-08-14,9.781730651855469,9.81092958737612,9.587069534688766,9.781730651855469,477470.0,,,,,,
2023-08-15,9.840128898620604,9.879061123540488,9.548137675830214,9.69413328722541,436111.0,,,,,,
2023-08-16,9.879060745239258,9.947192832403148,9.8157962302486,9.830396162116024,457340.0,,,,,,
2023-08-17,9.801197052001951,9.937460308589689,9.713599310496802,9.869329144404569,457646.0,,,,,,
2023-08-18,9.635734558105469,9.879061197736592,9.489738945613782,9.781731098814625,621286.0,,,,,,
2023-08-21,9.645467758178713,9.684399983034648,9.557870020198488,9.616268821591122,538176.0,,,,,,
2023-08-22,9.73306655883789,9.791465366606644,9.655202100624592,9.752533137499997,409910.0,,,,,,
2023-08-23,9.635734558105469,9.771997810457185,9.62113555378678,9.733065585244905,322299.0,,,,,,
2023-08-24,9.548136711120604,9.616267865792306,9.480004628231535,9.596801291190468,436198.0,,,,,,
2023-08-25,9.577486038208008,9.636184014040971,9.420959346617009,9.460091019514756,403051.0,,,,,,
2023-08-28,9.6264009475708,9.72422966419263,9.567702971219555,9.59705242588152,228176.0,,,,,,
2023-08-29,9.773143768310549,9.78292691914312,9.53835374616454,9.606833936047304,241008.0,,,,,,
2023-08-30,9.870973587036133,9.929670627134952,9.685097449787069,9.734012271851173,336418.0,,,,,,
2023-08-31,9.841625213623049,10.007934118362725,9.822058911316825,9.870973734109738,628418.0,,,,,,
2023-09-01,9.792710304260254,9.998151811796228,9.714446961672516,9.88075679791462,519436.0,,,,,,
2023-09-05,9.479656219482422,9.67531551343517,9.254649337598485,9.665532362143,480235.0,,,,,,
2023-09-06,9.411175727844238,9.616617233599548,9.332912385934849,9.528570740708323,355554.0,,,,,,
2023-09-07,9.137253761291504,9.303563591180136,9.03942412030786,9.303563591180136,521791.0,,,,,,
2023-09-08,9.147038459777832,9.264433489039352,8.98072860174749,9.137255307429516,395333.0,,,,,,
2023-09-11,9.107905387878418,9.243300239829932,9.08833908617966,9.186168728728218,342977.0,,,,,,
2023-09-12,9.460091590881348,9.577486616664974,9.01007685889108,9.396502035473926,602755.0,,,,,,
2023-09-13,9.303564071655272,9.479656128358323,9.220409152416488,9.460090758934715,470547.0,,,,,,
2023-09-14,9.577486038208008,9.665532535471115,9.362261370784044,9.391610825186865,434139.0,,,,,,
2023-09-15,9.73401165008545,9.910104625079123,9.548136457681904,9.548136457681904,2338201.0,,,,,,
2023-09-18,9.704663276672363,9.759839275360909,9.587268269249623,9.714446427200738,538529.0,,,,,,
2023-09-19,9.782928466796877,9.807385414774762,9.58727008405549,9.685098808939802,412514.0,,,,,,
2023-09-20,9.685097694396973,9.880756987595015,9.645966022351896,9.77314418974156,356459.0,,,,,,
2023-09-21,10.076415061950684,10.105763581908706,9.62640037971296,9.675315201624748,547880.0,,,,,,
2023-09-22,10.164461135864258,10.193809654612666,9.949236488106552,10.0274998267507,779942.0,,,,,,
2023-09-25,10.28185749053955,10.306314437204476,10.076415966446952,10.164462467197025,435896.0,,,,,,
2023-09-26,10.01771640777588,10.301421236002865,9.968801589190695,10.26228956772923,472759.0,,,,,,
2023-09-27,10.340553283691406,10.438382924451332,10.05684844505474,10.05684844505474,431038.0,,,,,,
2023-09-28,10.369902610778809,10.51175456190198,10.25152891482039,10.320987790988111,678557.0,,,,,,
2023-09-29,10.448166847229004,10.536213343824947,10.320988678031824,10.369903502026537,573325.0,,,,,,
2023-10-02,10.49708080291748,10.609585178690187,10.409035238751803,10.526430257278712,589010.0,,,,,,
2023-10-03,8.760611534118652,10.37968578014392,8.643216515639775,10.37968578014392,1185823.0,,,,,,
2023-10-04,9.005184173583984,9.09812224074582,8.447557636558207,8.726370905071096,1005674.0,,,,,,
2023-10-05,8.39375114440918,9.058990467313787,8.383967993667028,9.019858797317788,928145.0,,,,,,
2023-10-06,8.833983421325684,9.066524064255876,8.256790539745598,8.256790539745598,827932.0,,,,,,
2023-10-09,8.892681121826172,8.970944466088694,8.520929770092863,8.74593665160445,455332.0,,,,,,
2023-10-10,8.66767406463623,9.078557124399635,8.657891845478236,8.961162097749053,600349.0,,,,,,
2023-10-11,8.579628944396973,8.775287332410626,8.530714114150364,8.677457671917406,609739.0,,,,,,
2023-10-12,8.344837188720703,8.638325210600813,8.183418916632547,8.638325210600813,507630.0,,,,,,
2023-10-13,8.266572952270508,8.418208056307302,8.041566083891563,8.30570462211783,470832.0,,,,,,
2023-10-16,8.325271606445312,8.472015147166909,8.315488454937825,8.315488454937825,402332.0,,,,,,
2023-10-17,8.462231636047363,8.496472664868458,8.21775641871675,8.3154881015618,598962.0,,,,,,
2023-10-18,8.354619026184082,8.452448662411781,8.251898747820299,8.364402176401363,271579.0,,,,,,
2023-10-19,8.178526878356934,8.364403019326778,8.178526878356934,8.364403019326778,462660.0,,,,,,
2023-10-20,8.247007369995117,8.29592125630652,8.12961236349711,8.207875701162449,491828.0,,,,,,
2023-10-23,8.335055351257324,8.44266722658166,8.207877171525249,8.207877171525249,371340.0,,,,,,
2023-10-24,8.413318634033203,8.462232528706432,8.227442475573078,8.354620654263496,355296.0,,,,,,
2023-10-25,8.227441787719727,8.415763251979847,8.198093266774917,8.37418625838909,453134.0,,,,,,
2023-10-26,8.178526878356934,8.335054498689885,8.041566493402994,8.266573373240266,458710.0,,,,,,
2023-10-27,8.090481758117676,8.100263976882234,7.933954129239649,8.031783780666828,490689.0,,,,,,
2023-10-30,8.188310623168945,8.276259162299874,7.963303727019875,8.178527471256539,358009.0,,,,,,
2023-10-31,8.247007369995117,8.339944500364846,8.110046062594485,8.198092550711136,340083.0,,,,,,
2023-11-01,8.286138534545898,8.300812326357264,8.100262419173426,8.286138534545898,424524.0,,,,,,
2023-11-02,8.608975410461426,8.643215503553469,8.421044880986868,8.491580405729039,387550.0,,,,,,
2023-11-03,8.88289737701416,8.922029046530728,8.721479123636746,8.775285519086749,438623.0,,,,,,
2023-11-06,8.716588020324707,8.89268100917091,8.648107828205694,8.882897858018866,417584.0,,,,,,
2023-11-07,9.147038459777832,9.494234009248563,8.765503914948324,8.765503914948324,631635.0,,,,,,
2023-11-08,9.039424896240234,9.342696062943846,8.863332833515807,9.15681991571408,423247.0,,,,,,
2023-11-09,8.775285720825195,9.195950944555983,8.745936268283598,9.08833908415464,402677.0,,,,,,
2023-11-10,9.06877326965332,9.18616827513126,8.785067506865923,8.843765476091177,438934.0,,,,,,
2023-11-13,8.922028541564941,9.039423543470363,8.80463353965952,9.039423543470363,327699.0,,,,,,
2023-11-14,9.685097694396973,9.694880845651406,9.205734478601606,9.205734478601606,811291.0,,,,,,
2023-11-15,9.53835391998291,9.831841919499988,9.469873728852225,9.714446906287682,482668.0,,,,,,
2023-11-16,9.53835391998291,9.54813707099376,9.342695564629068,9.489439097901291,364943.0,,,,,,
2023-11-17,9.665532112121582,9.719338509864023,9.528570796492012,9.597051920793112,488151.0,,,,,,
2023-11-20,9.694881439208984,9.851408136972456,9.557921045152302,9.66553291662151,551370.0,,,,,,
2023-11-21,9.587267875671388,9.7389029707459,9.499221390475686,9.69487972814805,299722.0,,,,,,
2023-11-22,9.645966529846191,9.831842681569132,9.548137811072852,9.694881355719213,294733.0,,,,,,
2023-11-24,9.577136039733888,9.734460510063572,9.55747094980658,9.685297316381403,121783.0,,,,,,
2023-11-27,9.586969375610352,9.695129718163418,9.439477914153636,9.557471270864577,345827.0,,,,,,
2023-11-28,9.468975067138672,9.69512874367116,9.439476965357857,9.69512874367116,398006.0,,,,,,
2023-11-29,9.409978866577148,9.675464622328676,9.341149642965052,9.586969370411502,468617.0,,,,,,
2023-11-30,9.036333084106444,9.434561731649865,8.957670843592952,9.429645224401789,857825.0,,,,,,
2023-12-01,9.380480766296388,9.409978871040154,8.898674325327516,9.036332772616998,599537.0,,,,,,
2023-12-04,9.459142684936523,9.49847380251042,9.287068693902793,9.321483304563976,421210.0,,,,,,
2023-12-05,9.41489601135254,9.56730399012859,9.242822002939368,9.459143640308152,621853.0,,,,,,
2023-12-06,9.311652183532717,9.660715770587412,9.311652183532717,9.518140806406503,469489.0,,,,,,
2023-12-07,9.508307456970217,9.5673036684421,9.301818841362866,9.350982976074686,328316.0,,,,,,
2023-12-08,9.724629402160645,9.744294494045832,9.460127305323144,9.47880965836442,270339.0,,,,,,
2023-12-11,9.960615158081056,9.980280248045126,9.70496242445343,9.744293542109387,519509.0,,,,,,
2023-12-12,10.147439002990724,10.186770125570998,9.881954160005836,9.931118297663163,594226.0,,,,,,
2023-12-13,10.501420021057127,10.501420021057127,9.901619230855042,10.176938026044953,727440.0,,,,,,
2023-12-14,10.79640293121338,10.816068961252332,10.501419982452472,10.609580334482944,919723.0,,,,,,
2023-12-15,10.92422866821289,10.983225817118075,10.668576856898072,10.884897548185393,3849754.0,,,,,,
2023-12-18,11.14055061340332,11.229045870408711,10.80623561481758,10.94389500768462,520711.0,,,,,,
2023-12-19,11.317541122436523,11.406036379402993,11.160216637930755,11.209379836042888,590688.0,,,,,,
2023-12-20,11.268376350402832,11.750182791431737,11.229045231496958,11.297874455150277,620475.0,,,,,,
2023-12-21,11.59285831451416,11.59285831451416,11.317540482203782,11.347038586947932,354250.0,,,,,,
2023-12-22,11.671521186828612,11.72068532256019,11.484698596322094,11.6911872162124,476880.0,,,,,,
2023-12-26,11.986169815063477,12.02550093498722,11.66168784126062,11.701018961184364,387363.0,,,,,,
2023-12-27,12.330317497253418,12.502391494095912,12.025500622470044,12.04516665078477,564681.0,,,,,,
2023-12-28,12.340150833129885,12.458144192910916,12.1631603245944,12.290986698789151,305871.0,,,,,,
2023-12-29,12.182826042175291,12.35981560846118,12.035333642921236,12.340150517864013,416378.0,,,,,,
2024-01-02,12.320484161376951,12.330317175277552,11.897674878657208,12.035333322354315,706607.0,,,,,,
2024-01-03,12.231988906860352,12.35981527433382,12.025500303669029,12.192657789001425,555095.0,,,,,,
2024-01-04,12.06483268737793,12.217240656010274,11.769848826549511,12.074664763814198,574546.0,,,,,,
2024-01-05,11.907505989074709,12.24182093275799,11.828843759705434,11.946837103759345,486686.0,,,,,,
2024-01-08,11.868175506591797,11.966503767405074,11.79934628665918,11.878008520218684,642120.0,,,,,,
2024-01-09,11.602691650390623,11.760016130358846,11.56827703761356,11.72068501036679,373570.0,,,,,,
2024-01-10,11.602691650390623,11.64693927759767,11.47496373741068,11.524029410406516,456497.0,,,,,,
2024-01-11,11.17988109588623,11.671520550961583,10.953727396660932,11.64202244622086,532557.0,,,,,,
2024-01-12,11.101218223571776,11.338385522750992,11.03730551066534,11.209378559924131,276021.0,,,,,,
2024-01-16,10.98322582244873,11.090403429337243,10.92422867351491,10.9635597935615,340869.0,,,,,,
2024-01-17,10.73740577697754,10.825901028953218,10.560415273026178,10.816068014794178,377421.0,,,,,,
2024-01-18,11.061887741088867,11.061887741088867,10.79640198519337,10.845566118254888,356485.0,,,,,,
2024-01-19,11.219212532043455,11.28804175762747,10.92422866311103,11.160216320893692,405015.0,,,,,,
2024-01-22,11.69118595123291,11.745265650731149,11.278208756136186,11.307706859292296,478135.0,,,,,,
2024-01-23,11.878008842468262,11.92717297420872,11.60269101754064,11.799346606774655,436483.0,,,,,,
2024-01-24,11.976338386535645,12.245264687414922,11.89767614243097,12.113996844854864,433582.0,,,,,,
2024-01-25,11.927173614501951,12.19265843978809,11.828845345742426,12.19265843978809,420297.0,,,,,,
2024-01-26,11.927173614501951,12.153327319829852,11.799347240205714,12.015668868839954,270836.0,,,,,,
2024-01-29,12.104164123535156,12.143495243494554,11.799347240553915,11.85834438935695,306410.0,,,,,,
2024-01-30,12.261488914489746,12.428646412990528,12.05008378769594,12.113996507603702,484718.0,,,,,,
2024-01-31,11.937006950378418,12.369649281569776,11.927173935692096,12.26148893320391,547246.0,,,,,,
2024-02-01,12.320484161376951,12.320484161376951,11.97633711440636,11.99600220447974,505735.0,,,,,,
2024-02-02,12.320484161376951,12.399146397126106,12.071222979136468,12.172992703779244,295481.0,,,,,,
2024-02-05,12.290987014770508,12.408980377584957,11.937006926327156,12.172993651956055,401787.0,,,,,,
2024-02-06,12.458144187927246,12.47780927901895,12.192756886656223,12.24182255955129,415599.0,,,,,,
2024-02-07,12.625301361083984,12.65479946583572,12.379481633454551,12.507308004349198,417186.0,,,,,,
2024-02-08,12.7334623336792,12.880954740191124,12.46797750232236,12.644967077317624,500571.0,,,,,,
2024-02-09,12.861289024353027,12.905536653612216,12.58734775621471,12.802292810492718,647454.0,,,,,,
2024-02-12,12.684297561645508,13.166104940132696,12.674465485220423,12.97928142213844,738360.0,,,,,,
2024-02-13,11.494529724121094,12.261487927654894,11.42570050241722,12.241821899895037,840858.0,,,,,,
2024-02-14,11.681353569030762,11.848511058830605,11.592858317051098,11.710851673781368,522694.0,,,,,,
2024-02-15,12.16316032409668,12.310652727112837,11.701018961677317,11.701018961677317,606007.0,,,,,,
2024-02-16,11.917340278625488,12.172993020322064,11.878009159728157,12.143494915581025,724554.0,,,,,,
2024-02-20,11.661686897277832,11.843593898280174,11.524028457551749,11.760015157991711,633066.0,,,,,,
2024-02-21,11.661686897277832,11.927172638568637,10.648909937927142,11.32737287385178,1124090.0,,,,,,
