Price,Close,High,Low,Open,Volume
Ticker,CRM,CRM,CRM,CRM,CRM
Date,,,,,
2023-01-17,147.6453399658203,149.65412433362374,145.28850874121272,148.76906835346867,9407600
2023-01-18,144.64210510253906,148.709383841532,144.4829901695917,148.03316813755845,7812600
2023-01-19,145.59678649902344,145.8652758904409,142.36483824216887,142.72283927142803,7070100
2023-01-20,150.40989685058594,150.68834040438648,143.4985029722587,143.4985029722587,10127100
2023-01-23,155.0042266845703,156.99311783155514,152.37889097751176,156.47601705864446,19922900
2023-01-24,153.99984741210938,159.32013748280556,153.64184638638355,155.03406416751966,6390200
2023-01-25,155.30255126953125,155.5312694848524,148.98783147516102,150.3701101074625,9390500
2023-01-26,164.1730194091797,164.25257687755365,157.2218544211492,157.3113508828066,13354600
2023-01-27,163.606201171875,166.3110945304062,162.69131300267125,164.13325614789414,9872300
2023-01-30,163.83493041992188,165.515546094564,162.49242264428636,163.15871462190867,8169800
2023-01-31,167.0370330810547,167.07680422953499,163.367526291777,163.367526291777,6421300
2023-02-01,170.86566162109375,172.1186576976404,166.07242622728364,166.7983673147565,8853900
2023-02-02,173.66998291015625,177.84665148993847,171.93964206431625,174.7340470097913,10667100
2023-02-03,170.0899658203125,174.10753447263332,168.91652731604353,169.07564225107384,6481700
2023-02-06,168.1110076904297,170.21922720545723,166.42045344683024,167.06683692484273,4310600
2023-02-07,170.32864379882812,170.77614129096943,165.6845845956025,166.63925906300176,6179200
2023-02-08,168.68780517578125,171.4921337641055,168.2900178474138,169.0557451772405,7694500
2023-02-09,172.6954345703125,174.40588229579302,171.05459014957088,172.36726568616416,11512300
2023-02-10,166.10223388671875,168.79718792079098,164.4116795385939,166.72873941961387,11273700
2023-02-13,170.12974548339844,170.20930294780027,166.02268053110814,167.3452949254734,8820300
2023-02-14,169.01597595214844,171.83024356540056,166.9176951900243,167.2856351956649,8393100
2023-02-15,170.14962768554688,170.65678941765873,167.30551300598722,167.91212535570557,4997000
2023-02-16,167.17626953125,169.42371138148033,167.02710874381515,168.0513866149675,7483500
2023-02-17,164.25257873535156,166.18180563664342,161.8360831990567,164.1133569576313,8084500
2023-02-21,160.7222900390625,163.59623716286362,160.55323611107835,162.83052499035344,5210800
2023-02-22,162.45263671875,164.08352692485988,161.20957969659196,162.2040253143184,4343700
2023-02-23,163.20840454101562,164.5509121502688,160.67258043870362,164.37190405448519,4679400
2023-02-24,161.29905700683594,161.48800407961303,158.7731721143248,159.69799914545382,6569900
2023-02-27,162.23385620117188,163.8548074010907,161.31896806089713,162.92996509333352,6891200
2023-02-28,162.7012481689453,163.53657884630184,160.63279946260823,161.62724508061436,6912600
2023-03-01,166.4204864501953,167.04697689456196,162.07474861907406,162.08470278700838,15841200
2023-03-02,185.5535888671875,192.8329374721538,184.1713101795058,192.04731700147997,37712500
2023-03-03,185.39447021484375,188.71592976966306,183.26635741813334,187.02537542772131,12087200
2023-03-06,182.77911376953125,187.95022812221345,182.61005982967077,184.0420639955906,10770300
2023-03-07,182.30178833007812,185.12601040384592,182.01339058701697,183.43545579202925,9024300
2023-03-08,181.93380737304688,183.87297312914083,180.79020107879612,182.2818693794891,6749100
2023-03-09,177.72732543945312,182.81888224465408,177.54831733431354,182.08300218473636,7102400
2023-03-10,172.21807861328125,178.36376020075582,170.75625756780235,177.50853639324433,14109000
