Price,Close,High,Low,Open,Volume
Ticker,JD,JD,JD,JD,JD
Date,,,,,
2023-01-17,57.425201416015625,58.75643884325853,57.123519296924066,58.53616248835223,8511200
2023-01-18,56.04607391357422,58.35419128410036,56.007764032324744,58.1434905906596,6763300
2023-01-19,56.908023834228516,57.78817562926305,56.59197645020266,56.59197645020266,5255000
2023-01-20,57.87533187866211,58.4116592850505,57.59759070463429,57.93758269900701,6869800
2023-01-23,58.47869873046875,59.091642239364674,57.990256860083164,58.37334837985886,4606000
2023-01-24,59.01502227783203,59.0868523942301,57.55927962232831,57.65505432866957,4130100
2023-01-25,58.78517150878906,59.05333338524378,57.65505552454196,58.55531586223391,3651700
2023-01-26,60.44203186035156,60.585688433803305,59.331070886540616,59.87697390320618,4809200
2023-01-27,61.04540252685547,61.73496214892194,60.22175831521768,61.485951564578116,5667400
2023-01-30,57.300697326660156,58.31588364478012,56.65901957807218,58.04772177258715,7464300
2023-01-31,57.01337814331055,57.83702237322616,56.32381850594178,56.5345155587951,5075600
2023-02-01,57.913639068603516,59.14910169451529,56.67817278926035,57.58801238226729,7872100
2023-02-02,56.80268096923828,57.75082683863379,55.93115121341731,57.75082683863379,8239900
2023-02-03,55.193702697753906,56.97507210262424,55.08835234426112,56.20888904210637,6162900
2023-02-06,54.331748962402344,54.70526119763678,53.488949781981304,54.082742023389926,5384800
2023-02-07,54.67652893066406,54.9925763302122,53.63260837157998,54.48498317007926,7999200
2023-02-08,53.01008605957031,54.46582873884629,52.85685018035345,54.38921262595363,7881400
2023-02-09,53.10586166381836,54.6765303656595,52.751504372166785,54.034852598874195,7964600
2023-02-10,50.07944869995117,51.36280054015978,49.63889601015322,51.16167548313768,10942600
2023-02-13,50.21352767944336,50.9701313912061,49.993251343125976,50.66365964907485,7134600
2023-02-14,50.10818099975586,50.30930241022826,49.18876570608348,49.456927586713356,5405800
2023-02-15,50.0219841003418,50.06029398313032,48.92538836618288,49.4569261162213,5144500
2023-02-16,51.81292724609375,52.45460497275427,51.22871799498434,51.51603479872025,9148400
2023-02-17,50.778587341308594,51.42984072852785,50.24225994788348,50.86478275001207,6342000
2023-02-21,45.1758918762207,46.8892635081787,44.69702931919433,46.07615582162636,23406200
2023-02-22,44.562950134277344,46.26770338843687,44.20955005020817,46.2054489153875,12536200
2023-02-23,44.677879333496094,46.12404269033579,44.01226065211304,45.87503576093778,11819700
2023-02-24,42.90608596801758,43.638745122854885,42.575673275765006,42.84670674569998,11854300
2023-02-27,42.84862518310547,43.57649469578899,42.60919389356817,43.57649469578899,8018000
2023-02-28,42.56130599975586,43.20298377490135,42.11117764614956,42.40328412049142,6437600
