Price,Close,High,Low,Open,Volume
Ticker,HD,HD,HD,HD,HD
Date,,,,,
2023-01-17,311.0440368652344,318.2899915225073,310.63568752869736,313.70308950024275,3988900
2023-01-18,307.3973083496094,317.68217565062986,306.67555310690665,313.389696902158,2952200
2023-01-19,295.2321472167969,305.1656446712766,294.99473073569504,304.21597874686927,5359300
2023-01-20,299.14471435546875,299.37262486375516,291.9177718340641,294.40589148785386,3725100
2023-01-23,299.6005554199219,301.5473585769819,295.4315089473374,297.75820158221234,3237900
2023-01-24,301.6993103027344,302.0886767326799,296.89400399208705,299.2586624031116,2127900
2023-01-25,301.2909851074219,302.1076837954842,295.86837244849414,299.4581080623856,2060400
2023-01-26,298.0146179199219,303.1903080450718,296.799046873372,298.33750080931014,3555300
2023-01-27,300.7496337890625,302.22160403605227,295.65941055081595,296.3146822043784,2761200
2023-01-30,298.4229736328125,302.12669346177836,297.9006690320611,299.9329387867215,2643100
2023-01-31,307.85321044921875,308.024143357265,299.23973369967626,300.08492128824076,3526800
2023-02-01,311.5758361816406,313.9120058398776,301.6518463638561,306.16275873053064,3076500
2023-02-02,322.68695068359375,324.282382273946,315.944317699212,316.6660729821571,4776600
2023-02-03,314.814208984375,317.86262805157565,313.703087259629,315.7923635875702,3389700
2023-02-06,312.69647216796875,314.34891049757374,310.9775792530684,312.43056688227983,2229700
2023-02-07,308.8313293457031,310.54071619085084,304.5768161339685,307.6917187946045,3865500
2023-02-08,304.6432800292969,307.68219300021684,303.4846866703559,306.68505556850056,2777200
2023-02-09,299.66705322265625,307.5872920699348,298.9832926380531,306.8370479189739,3063300
2023-02-10,300.6072082519531,301.2339911323062,297.0079669011451,298.05260503506685,2768800
2023-02-13,307.245361328125,307.3973113270868,299.7239957777612,301.36692797138016,2432500
2023-02-14,302.40203857421875,306.704022988711,299.7809809784234,304.4723028219221,3380800
2023-02-15,304.54833984375,305.3460556697248,299.8949830348127,299.9804494824349,2585500
2023-02-16,305.07061767578125,307.44478206183106,299.0782290839113,299.14471264228047,3169200
2023-02-17,301.9461975097656,304.462805623454,297.1978693777139,302.63943486888843,4985500
2023-02-21,280.6262512207031,292.5065799627056,280.1799071237993,290.17038116708096,10891800
2023-02-22,281.38592529296875,285.27956032055664,280.23683795172445,282.5730073756787,5922100
2023-02-23,284.24444580078125,284.7857622195328,279.79051123248854,281.85129860737686,4354500
2023-02-24,281.72784423828125,283.31376980757017,277.3023983754683,277.682258878313,3713300
2023-02-27,281.110595703125,285.36508013527583,280.1894186753599,284.2919530947194,3238300
2023-02-28,281.6138916015625,283.6651731137774,279.49612653082005,280.1513982214512,3949500
2023-03-01,276.1533203125,278.9358340926573,274.1305275638295,277.2264472810623,5905100
2023-03-02,278.27105712890625,279.3061893539549,272.81047888003957,273.9405834796293,4103700
2023-03-03,283.427734375,283.5796553803973,278.97380000806527,279.80951044523374,4036700
2023-03-06,283.1998291015625,285.00418831888084,282.0317587198539,283.00040739908786,3763200
2023-03-07,276.0678405761719,284.0070322044496,275.8019353298061,284.0070322044496,4512400
2023-03-08,278.8226623535156,279.75051007351846,275.7425932492005,276.86176121324604,4680300
