Price,Close,High,Low,Open,Volume
Ticker,BP,BP,BP,BP,BP
Date,,,,,
2023-01-17,32.31953811645508,32.49159727542219,32.165594084166884,32.2018174286282,6708100
2023-01-18,32.00259780883789,32.808548357622605,31.99354369844148,32.7632708967429,8686700
2023-01-19,32.1837043762207,32.34670596485814,31.794312076081063,31.83958952749188,8334000
2023-01-20,32.147483825683594,32.147483825683594,31.884869748462503,31.984482222887635,11760700
2023-01-23,32.219932556152344,32.419154063157734,32.03881926887129,32.147485859460474,6143600
2023-01-24,31.95731544494629,31.993538789872062,31.522645669181934,31.80336795623591,6575900
2023-01-25,31.912033081054688,31.948252965959394,31.477359917720477,31.694696499387582,8041800
2023-01-26,32.826656341552734,32.917211253129366,32.21993083420274,32.33765152836267,12180700
2023-01-27,32.890045166015625,33.14360167964125,32.72704356312818,32.9806000767538,8445500
2023-01-30,32.75421142578125,33.13454967482456,32.73610320604224,33.089272216579765,6724300
2023-01-31,32.80854415893555,32.81760172262164,32.265207789015165,32.46442928228016,8023000
2023-02-01,32.99870681762695,33.22509751508324,32.5006479741127,33.06209593655888,10643700
2023-02-02,31.875812530517578,32.90815361124838,31.55886346512516,32.88098783158117,16777900
2023-02-03,31.830537796020508,32.39198583522815,31.667536195210488,31.957316051217553,10281900
2023-02-06,31.549814224243164,31.74903918440077,31.0426977140459,31.649426704321968,14223000
2023-02-07,34.18499755859375,34.34799914781177,32.772318270186965,32.8447649562608,25213500
2023-02-08,35.000003814697266,35.3078953067482,34.41138660933731,34.529110741298894,18957400
2023-02-09,35.81501388549805,36.276852923249834,35.498068235628,35.64295816906124,20258200
2023-02-10,36.81113052368164,36.99224032662702,36.51229313081526,36.711518059392844,19905000
2023-02-13,36.7749137878418,36.83830292115,36.412687207981755,36.584746387917185,8658900
2023-02-14,37.14618682861328,37.472189992467534,36.64812797470171,36.71151709495693,8974900
2023-02-15,37.019412994384766,37.028467103592625,36.47607317180665,36.729633137455785,13698900
2023-02-16,37.446449279785156,37.72078153876594,36.888638376474,36.916070555874896,15847600
2023-02-17,36.59602355957031,36.95265591060827,36.541155702362715,36.83377729748742,15846200
2023-02-21,36.36741256713867,36.76976638665884,36.34912328147986,36.52286626275173,8579500
2023-02-22,35.59927749633789,36.157088460391584,35.416388140993746,36.157088460391584,10401400
2023-02-23,36.28511428833008,36.40399290672442,35.928481921471786,36.31254647398849,9015300
2023-02-24,36.303401947021484,36.31254484572274,35.846180268818,36.083934006621,6980900
2023-02-27,36.77891159057617,36.98923313640021,36.46800072102663,36.65089008340714,8712100
2023-02-28,36.211952209472656,37.06238473228774,36.19366641374103,37.01666326631016,8506000
2023-03-01,36.51372146606445,36.62345368598877,36.24853207028334,36.35826429020766,6031100
2023-03-02,36.815486907958984,36.93436551751564,36.4039902003754,36.48629023955701,5961400
2023-03-03,36.77891159057617,36.852065242533705,35.910189735512056,35.919332633885084,6833100
2023-03-06,36.9618034362793,37.080682064281646,36.669181804523525,36.78806043252587,7710000
2023-03-07,36.39484405517578,36.742333499396075,36.19366889342676,36.67832274497714,6987600
2023-03-08,36.26681900024414,36.67831915864774,35.9741974405625,36.339976134326626,6250300
2023-03-09,35.97419738769531,36.62345125426456,35.88275445855074,36.33997608092189,5999900
2023-03-10,35.67243194580078,36.44971085137075,35.58098901023932,36.12051070203047,7628400
2023-03-13,34.75798797607422,35.306656043984944,34.172744827628904,34.28248053420565,13377100
2023-03-14,34.97745895385742,35.57184854056001,34.60253731113991,34.79456958192396,8748900
2023-03-15,32.78279113769531,33.322312827981,31.996372824417737,32.98396978135843,18693800
2023-03-16,32.57247543334961,32.61819690919679,31.21909951598793,31.456856771713298,16101900
2023-03-17,32.160972595214844,32.63648358021124,31.804340228548728,32.48102987713102,11139300
