Price,Close,High,Low,Open,Volume
Ticker,NEE,NEE,NEE,NEE,NEE
Date,,,,,
2023-01-17,81.02611541748047,81.71598406371056,80.49690585430531,80.50635808505902,8410200
2023-01-18,79.19276428222656,81.30960934616562,79.12661309928903,81.20565645727262,6107700
2023-01-19,78.04928588867188,79.70307274375753,77.7657838966203,79.43846800053399,7099700
2023-01-20,77.32162475585938,78.00204108950169,76.07419721416136,77.97369161058971,9429200
2023-01-23,78.12488555908203,78.64465000117036,76.45220153534551,76.90580758486063,6864300
2023-01-24,79.28726196289062,79.57076393199665,75.86628340681632,78.2382880943411,6652300
2023-01-25,72.37916564941406,76.53726010726314,71.72710596559442,76.10255124807034,28527400
2023-01-26,72.1996078491211,73.19187560074309,70.68757564907453,70.97107763099301,18508700
2023-01-27,71.4247055053711,72.19962261701966,71.3585543083989,71.88776388417654,13243200
2023-01-30,70.92383575439453,72.15235884657312,70.7726289190834,71.21678998538641,10669600
2023-01-31,70.52690887451172,70.71591738503828,69.31728324689156,70.44186045222786,19020400
2023-02-01,70.15836334228516,70.9143830943756,69.30784292366809,70.51747596900053,15188700
2023-02-02,71.443603515625,72.61542782154345,69.18500335368083,69.52521157313132,18604100
2023-02-03,70.56471252441406,71.29238269263665,69.61969157550823,71.1128264051645,11671500
2023-02-06,71.3585433959961,71.41524235331889,70.35681615368219,70.49857075692779,9343400
2023-02-07,71.89720153808594,72.36971205206925,70.64032184050515,71.22623747342223,10855800
2023-02-08,70.9049301147461,71.96335631448949,70.74427826235625,71.80270446209964,9082200
2023-02-09,69.24169158935547,71.76490336089488,69.09994419483529,71.06558256821482,13163500
2023-02-10,70.63087463378906,71.11283741110566,69.38344707656988,69.38344707656988,9883000
2023-02-13,71.46249389648438,71.83105152661014,71.02778508171907,71.19788194798785,8114200
2023-02-14,71.84996032714844,72.13346956972246,70.68758829446193,71.15064666138926,7089400
2023-02-15,72.70992279052734,72.85167018182402,71.4908447558063,71.4908447558063,9344300
2023-02-16,71.52864837646484,72.31301039905843,71.50029889744732,71.63260127282159,7795600
2023-02-17,71.88775634765625,72.2752184678299,71.23568946733424,71.53809593749507,9436100
2023-02-21,69.61026000976562,71.3774449113783,69.56300606921317,71.29239647031075,11915600
2023-02-22,69.629150390625,70.63087038404682,69.40234736021482,69.9126595860915,9351200
2023-02-23,68.86367797851562,70.28120937791739,68.65577221968003,70.28120937791739,9049900
2023-02-24,68.91093444824219,69.29839654633082,67.85251546797775,68.15492192090167,9127800
2023-02-27,68.3478775024414,70.06941229737242,68.1766746259585,69.40362736466747,7029700
2023-02-28,67.55844116210938,68.3383637594314,67.33968636704364,68.19569348722987,11276700
2023-03-01,66.45513153076172,67.567946460654,66.23636950504695,67.39674360555438,11809200
2023-03-02,68.68075561523438,68.69026889985956,66.69290726266091,66.92117529809532,16066500
2023-03-03,70.2215805053711,70.25962638699548,68.65222235678773,69.32752042847306,10724800
2023-03-06,70.76374053955078,70.95396274202197,69.82212830124823,69.9457720072033,6888900
2023-03-07,70.14549255371094,70.84932326073206,69.45116787523,70.32620868711906,7308900
2023-03-08,70.62105560302734,70.7446992833219,69.47019482694445,69.793573955335,5913600
2023-03-09,70.15502166748047,71.32490201478629,69.80310260631305,70.85885253330335,7678100
2023-03-10,69.44166564941406,70.64007839703376,68.83294599003274,70.37376445311827,10167100
2023-03-13,69.70797729492188,71.5056036135909,69.43215007452947,69.48921527305531,8388800
2023-03-14,70.9063949584961,71.19172819837623,69.84113199601693,70.37375984900139,8635800
2023-03-15,71.82898712158203,72.1428602456098,70.31670121646614,70.81128323233429,12030300
2023-03-16,72.50428771972656,72.77060165336574,71.17271079502021,71.96214656724382,8895800
2023-03-17,71.9716567993164,72.56135715575105,71.08710989291988,72.56135715575105,14137400
2023-03-20,72.25700378417969,73.23666186628424,71.62925748505742,71.90508474468585,7140100
2023-03-21,71.67681121826172,72.61842333892488,70.64008075173459,72.61842333892488,6222300
2023-03-22,70.5069351196289,72.26652321006931,70.46888922646409,71.62926357019869,7038000
2023-03-23,70.20256805419922,72.01922117041913,69.78407778519161,70.16452216492372,7541200
2023-03-24,71.99068450927734,72.04774971171796,70.10745300711612,70.37376696052031,5293900
2023-03-27,71.7529067993164,72.34259993849861,71.28685010069074,72.16189103609344,5515900
2023-03-28,71.56266021728516,72.52329873065489,71.16318936256057,71.80995480871401,5935500
2023-03-29,72.39015197753906,72.58037414758496,71.7814323255794,71.7814323255794,5680500
2023-03-30,72.84669494628906,73.2556791812505,72.44722399767873,72.62794015579301,6187000
2023-03-31,73.312744140625,73.35079002562478,72.26650770091818,73.01789034600436,10124400
2023-04-03,72.92278289794922,73.2842151952141,72.09530844160265,73.2842151952141,5778700
2023-04-04,73.38883972167969,73.89293502521069,72.69451498327126,73.09398591174741,6165600
2023-04-05,74.50165557861328,75.09134869238022,73.9404878097742,74.09267135946311,8200400
2023-04-06,75.1103744506836,75.13890705181342,74.14973575908418,74.94868487327398,5427700
2023-04-10,74.59676361083984,74.66334209697162,73.53150057622071,74.52067183911474,5647500
2023-04-11,74.51115417480469,74.76796207515766,74.0926639679311,74.5587133434657,6019600
2023-04-12,74.74893951416016,75.55740188569641,74.43507365629873,74.84405785658375,6786400
2023-04-13,74.9962387084961,75.24353335213338,73.69320151348855,74.58725448331221,4928600
2023-04-14,74.20679473876953,74.6348054893591,73.76927795960779,74.55871372171957,4920900
2023-04-17,74.70138549804688,74.71089878332376,73.98804148900118,74.3589797931841,4393300
2023-04-18,74.4731216430664,75.20548500741943,74.13071591891122,74.88210585489004,8147500
2023-04-19,75.08184814453125,75.30060294254126,74.463615127678,74.48263444452216,3813300
2023-04-20,74.901123046875,75.23401547578119,74.40654104628733,74.872590446756,4350400
2023-04-21,75.12939453125,75.88078448020359,74.72041031236414,75.55740532209019,5192600
2023-04-24,75.17695617675781,75.3766916497803,74.6633475647666,74.67286085105661,5725800
2023-04-25,74.01658630371094,75.23402578569507,73.71222643321491,73.9309884916238,8399800
