Price,Close,High,Low,Open,Volume
Ticker,FCX,FCX,FCX,FCX,FCX
Date,,,,,
2023-01-17,42.939579010009766,43.951063407243545,42.83259419152518,43.455047269857666,12644000
2023-01-18,42.715885162353516,45.10844449115375,42.686708831185946,44.03859992361197,19797400
2023-01-19,42.92985916137695,43.25081367714654,41.80166181735299,41.88919452982527,13731200
2023-01-20,44.1650390625,44.19421539511232,42.180966822364645,42.647806694729404,12365100
2023-01-23,43.7176513671875,44.30120028080837,42.92013278718601,43.999701616486774,11735800
2023-01-24,43.36751174926758,44.25256285802354,41.52932896262926,41.52932896262926,9720800
2023-01-25,45.3613166809082,45.44884938837594,42.764519209554585,43.01738941439832,18821700
2023-01-26,44.20393753051758,45.20569772704708,43.04656035344219,45.00145600525014,15945700
2023-01-27,43.591217041015625,44.29147874773515,43.45505586695655,43.75655825959718,10871300
2023-01-30,42.77423858642578,43.78572671179846,42.7450622572693,43.15354570591227,8850300
2023-01-31,43.39669418334961,43.620388043404986,42.23932063520743,42.50191874312808,10931900
2023-02-01,43.58148956298828,44.077505761289245,41.996176633717404,43.05629332235423,13159900
2023-02-02,42.51163864135742,43.70791631611859,41.64603961970923,43.46477035677414,14696200
2023-02-03,41.976722717285156,43.55230766182733,41.78220518719164,42.19069237139935,13162800
2023-02-06,41.772483825683594,41.91836920060613,41.00414157003883,41.51960990630285,11026500
2023-02-07,42.4921875,42.64780076916706,41.179200773284954,41.84055809477323,12585600
2023-02-08,41.84056091308594,42.404657660520826,41.7141239639608,42.103159018139735,6826000
2023-02-09,41.76275634765625,42.87150524335424,41.412629218087694,42.76452040788319,9417800
2023-02-10,41.19865798950195,41.558513023297124,40.663737542484604,41.52933669113124,8030400
2023-02-13,40.955509185791016,41.32509211170478,40.17744279711457,40.654006837004374,8600600
2023-02-14,41.80166244506836,41.967003664493824,40.4011427345947,40.819354177118576,9376200
2023-02-15,41.150028228759766,41.2278330154415,40.19689640370022,40.595655674491596,10787200
2023-02-16,41.58768844604492,42.278225876482516,40.79989781388556,41.16948075706314,11010300
2023-02-17,40.59565734863281,40.97496451086783,40.07046110394734,40.9652365933106,11621300
2023-02-21,41.49042892456055,42.249043177477006,41.227830826986434,41.315363526177805,15233000
2023-02-22,40.644283294677734,41.31536487023421,40.32332881716382,40.87770136003944,9818800
2023-02-23,39.47718048095703,40.712362473900136,38.844999464609266,40.58592552860796,12760600
2023-02-24,38.79637145996094,38.844999913292504,37.94049658289537,38.280903176442656,11207300
2023-02-27,39.01034164428711,39.496633604529805,38.71856721016414,39.039517974665436,8130300
2023-02-28,39.84676742553711,40.22607458961817,39.02979672208808,39.39937596856458,11700900
2023-03-01,41.821109771728516,42.200416917900476,41.16948030730249,41.43207470841129,14042800
2023-03-02,41.64604949951172,41.78221067542842,40.722093892787775,40.722093892787775,9786500
2023-03-03,42.53110122680664,42.676990322350065,41.568245068584254,41.996180726670445,10232200
2023-03-06,41.55851364135742,41.84056389020043,41.43207668323581,41.84056389020043,8697800
2023-03-07,39.03951644897461,41.150025403206655,38.88390317618295,41.0333126660281,16238900
2023-03-08,39.428550720214844,40.30387397137469,39.04924360703428,39.04924360703428,9938600
2023-03-09,38.09611129760742,39.778684785273,37.804336856491496,39.39937393069765,11896900
2023-03-10,36.84148025512695,38.42678938750331,36.715043305574056,38.07666228969363,18172000
2023-03-13,36.57888412475586,37.26941786094676,35.31452569128057,36.06341580198145,18949400
2023-03-14,36.997093200683594,37.92104866654282,36.559429694738355,37.77515959452334,17198000
2023-03-15,34.53645706176758,35.402059959672584,33.972360257074364,35.246446664228216,26465400
2023-03-16,35.11028289794922,35.14918715057263,33.92373287384502,34.215507348293144,25292000
2023-03-17,35.23670959472656,35.48958345296885,34.50727176613272,35.23670959472656,18290700
2023-03-20,36.42327117919922,36.58860867669775,35.74246164395827,35.966155516516366,11952500
2023-03-21,37.2110595703125,37.376400767853404,36.62751069571542,36.919285133013965,11516000
2023-03-22,36.80257797241211,38.30035819288616,36.74422159793827,37.29859417004263,12672800
2023-03-23,36.75395202636719,38.19337597070609,36.364916923523715,37.20133979755758,15292600
2023-03-24,36.96791076660156,37.16242827999512,35.742456739414216,36.34545769183256,13894800
2023-03-27,36.9387321472168,37.31803923424773,36.36490755885615,37.26941078644349,12486000
2023-03-28,37.31804656982422,37.56119256675317,37.05544844792733,37.31804656982422,6945900
2023-03-29,38.35871505737305,38.71857384086129,37.83352247005583,37.93077939471469,11948800
2023-03-30,39.09787368774414,40.021829138683074,38.93253249478448,39.282663293886664,12550600
2023-03-31,39.78840637207031,39.97319597358166,39.12704903703289,39.15622536618914,11181300
2023-04-03,40.070457458496094,40.216342817561,39.36047165606342,40.002376882243176,10302400
2023-04-04,39.15623092651367,39.68142718658426,38.62131045871448,39.64252293544268,12783000
2023-04-05,39.21458435058594,39.30211705400698,38.48514639211505,38.776920833480744,10516000
2023-04-06,39.1854133605957,39.35075087286415,38.465699511021654,39.127056980323054,8095600
2023-04-10,39.029788970947266,39.27293492118472,38.44623646430973,38.90335203799222,9373900
2023-04-11,40.002384185791016,40.37196346432293,39.691157577493705,39.89539934354247,11684300
2023-04-12,39.99264907836914,40.51784527675565,39.749503102462036,40.14826235454516,9918400
2023-04-13,41.925418853759766,42.22802135100816,40.61738470560148,40.72476122670128,17383700
2023-04-14,42.13041305541992,42.423255775956434,41.378781047701295,42.101129900475435,11637600
2023-04-17,41.11521911621094,42.02303410422367,40.75404657245548,41.83756792741887,12149100
2023-04-18,41.935176849365234,41.9937468738947,41.38853818187677,41.40805779968995,14166400
2023-04-19,40.89070510864258,41.417824194747936,40.84189861334325,41.095694623117915,11655000
2023-04-20,40.373348236083984,40.79309078459205,40.09026535942565,40.20740168905446,11494200
2023-04-21,38.71390151977539,39.7290929766364,37.95250978897803,38.840801382807214,22431500
2023-04-24,38.58700180053711,38.60652514289912,37.53276737886578,38.25511242777641,12908000
2023-04-25,36.849464416503906,37.36681994388115,36.214968837734425,37.27896676718532,20736100
2023-04-26,36.39067459106445,37.14230648513548,36.18568509005326,37.0837401841018,10484500
2023-04-27,36.57614517211914,36.59566851406845,35.80498992175662,36.30282210852551,10761200
2023-04-28,37.00564956665039,37.0251729096774,36.029504757481355,36.14664109194649,9460600
2023-05-01,36.732330322265625,37.93298799431504,36.459007242761416,37.93298799431504,9629300
2023-05-02,35.726898193359375,36.29306396477886,35.37548919323685,36.16616409813365,10714600
2023-05-03,35.463340759277344,36.19544932599706,35.41453054253864,35.82451327622398,12554000
2023-05-04,34.37982177734375,35.46334312413454,33.93079232980282,35.31691991154774,19129300
2023-05-05,35.60000228881836,35.844038490472016,34.906936646112314,35.05335985658328,13539400
2023-05-08,35.68785858154297,36.5273400605101,35.580482047663025,36.31259071644746,9274700
2023-05-09,35.78547286987305,36.03926891243074,35.29740040644123,35.434060100410555,11133300
2023-05-10,35.37548828125,36.11735667175679,34.6628993187108,36.06855017775053,11944500
2023-05-11,33.71603775024414,34.12601672371972,33.47200158307161,33.93078704524242,17097700
2023-05-12,34.155303955078125,34.155303955078125,33.5500915730643,33.872221104493896,10941700
2023-05-15,35.26811218261719,35.38524851437448,34.12602084596881,34.38958038519536,13039800
2023-05-16,34.40911102294922,35.43406252144648,34.33101763608965,35.092413263179935,12940400
2023-05-17,34.96550369262695,35.64880574371373,34.56528450499988,35.46333958680734,14459700
2023-05-18,34.8288459777832,35.004552335723226,33.99912440594174,34.28220356155905,9791600
2023-05-19,34.87765121459961,35.375487118714865,34.58480853648888,35.17049389271034,8718700
2023-05-22,34.7702751159668,35.180257849218144,34.75075177403133,34.86789182564413,6280800
2023-05-23,33.852699279785156,34.39934166500619,33.68675274061052,34.37981832370937,11101800
2023-05-24,32.41777038574219,33.3158256065295,32.26158735478316,33.28653872818287,17677500
2023-05-25,32.82775115966797,32.93512768507214,32.27134891320724,32.60323829913969,12397000
2023-05-26,33.940555572509766,34.291968300749936,33.64771287354194,34.038168564266726,14099700
2023-05-30,33.4134407043457,33.911276706855716,33.03274477518947,33.89175336129675,13296500
2023-05-31,33.52081298828125,33.59890263690778,32.515385023646644,32.92536405725406,16890300
2023-06-01,34.62385940551758,35.03383845969504,33.85270407176801,34.02841044461467,14008700
2023-06-02,36.30282211303711,36.66399835359916,35.746419900351135,36.4004388227958,20447500
2023-06-05,36.156402587890625,36.55662178814965,35.404770680341386,36.55662178814965,10166900
2023-06-06,36.83970260620117,36.90803243728649,36.03926052662255,36.03926052662255,8924700
2023-06-07,36.67375946044922,37.39610824343733,36.634712775164054,36.88851250582076,15290200
2023-06-08,36.93731689453125,37.16182973657465,36.51757436089025,36.9763635775901,9407100
2023-06-09,36.986122131347656,37.14230513458619,36.654232784003725,36.89826895929495,9268800
2023-06-12,36.91780090332031,37.278973484282346,36.00022601092849,36.576151667774795,10721100
2023-06-13,38.870086669921875,39.16292937295609,38.235591043600245,38.30392460721533,17147800
2023-06-14,39.10436248779297,39.77790106717247,38.57724339591495,39.63147785597404,10557700
2023-06-15,39.12388610839844,39.543624954504416,38.92865639998128,39.05555254531001,12694600
2023-06-16,38.938419342041016,39.19221910050869,38.635816807164446,38.84080634182869,16132500
2023-06-20,38.460105895996094,38.71390190086123,37.65966747274097,38.606525379061694,11959300
2023-06-21,38.821285247802734,39.084844832093225,37.98179999199543,38.04037002973692,10526700
2023-06-22,38.7724723815918,38.82127887651759,38.21607014730464,38.54795952597566,10897100
2023-06-23,37.454673767089844,37.6303801235144,36.99588825748954,37.56205028753782,12450700
2023-06-26,38.33320617675781,38.626048867693875,37.52300421734796,37.52300421734796,9130600
2023-06-27,39.446014404296875,39.54362740270031,38.50891621431395,38.62605255713751,12084700
2023-06-28,38.28439712524414,38.801752635467466,37.83536772385573,38.801752635467466,14802000
2023-06-29,38.41130065917969,38.4601108835615,37.679191977820246,38.001321584993114,10597100
2023-06-30,39.04579162597656,39.133644806082884,38.49914920268202,38.95793844587024,12636600
2023-07-03,39.787662506103516,40.32454515335098,39.3191134242579,39.44601329757977,6915700
2023-07-05,38.245357513427734,39.250785569726126,37.854898063606484,39.22150241428358,13610800
2023-07-06,37.00564956665039,37.688951677808106,36.31258764582764,37.37658563676977,17541100
2023-07-07,37.71823501586914,38.206307422852326,36.908036756599465,37.1325496169681,11158100
2023-07-10,38.05012893676758,38.07941209309381,37.308260428156345,37.3277837736063,9122300
2023-07-11,38.76271438598633,38.879854458978976,38.03060568642059,38.401541803502504,11554800
2023-07-12,39.74861145019531,40.080500781066746,39.44600526732254,39.631471410807976,11778100
2023-07-13,41.22804641723633,41.38480689368168,40.35606229595298,40.35606229595298,16155700
2023-07-14,40.248291015625,41.23784078579154,40.08173091324186,41.23784078579154,13132000
2023-07-17,39.64084243774414,39.70942491268251,39.02360016329887,39.24894311487701,8037400
2023-07-18,39.591854095458984,40.04253998274568,39.248941732841814,39.39590257219298,8939100
2023-07-19,39.84659194946289,39.915178165457924,38.95501599110469,39.30772801638306,15002500
2023-07-20,41.04188919067383,41.64933554616455,40.47363388714106,40.90472424628538,17041800
2023-07-21,39.78780746459961,41.46318577819404,39.68003393493015,41.46318577819404,11549600
2023-07-24,41.24763870239258,41.75711119133101,39.856389924397504,39.895580978346146,16669400
2023-07-25,42.80544662475586,43.354110155258795,42.01184835626402,42.109822251459576,19515400
2023-07-26,42.53112030029297,43.06018834869866,42.03144741288637,42.35476428415774,12767000
2023-07-27,42.41354751586914,43.44228837035871,42.305773988143315,42.8054468360504,13403200
2023-07-28,42.74666213989258,42.991600605933165,42.13921205313758,42.991600605933165,9641100
2023-07-31,43.74601364135742,43.79500058943715,43.13856352528214,43.19735010545656,10282600
2023-08-01,42.86423110961914,43.197347569455324,42.53111464978296,42.7956486388409,9046100
