Date,Open,High,Low,Close,Adj Close,Volume
2020-01-27,123.2300033569336,124.70999908447266,122.98999786376952,124.06999969482422,118.8740005493164,7877100
2020-01-28,124.66999816894533,125.75,124.19000244140624,125.27999877929688,120.0333251953125,5907700
2020-01-29,125.69000244140624,126.18000030517578,125.12000274658205,125.20999908447266,119.9662628173828,2930000
2020-01-30,124.2300033569336,125.12999725341795,123.9800033569336,125.0,119.76506042480467,5230500
2020-01-31,127.55999755859376,127.7300033569336,125.05999755859376,125.31999969482422,120.07166290283205,8422000
2020-02-03,126.0199966430664,127.7699966430664,126.01000213623048,126.20999908447266,120.92436981201172,8009500
2020-02-04,128.05999755859375,128.94000244140625,127.7699966430664,128.50999450683594,123.12806701660156,8348600
2020-02-05,129.36000061035156,129.52000427246094,128.25999450683594,129.16000366210938,123.75084686279295,6677000
2020-02-06,129.4499969482422,129.47999572753906,128.8699951171875,128.8699951171875,123.47296905517578,5519900
2020-02-07,128.2899932861328,128.9199981689453,127.79000091552734,128.30999755859375,122.93643951416016,3633800
2020-02-10,128.2100067138672,129.77000427246094,128.2100067138672,129.75999450683594,124.32569885253906,2933600
2020-02-11,130.2899932861328,131.33999633789062,129.97000122070312,130.77999877929688,125.302978515625,5507900
2020-02-12,131.42999267578125,132.19000244140625,131.41000366210938,132.1199951171875,126.5868682861328,3905300
2020-02-13,131.60000610351562,132.3800048828125,131.22999572753906,131.88999938964844,126.36651611328124,3553400
2020-02-14,132.13999938964844,132.3000030517578,131.3300018310547,131.69000244140625,126.17487335205078,2479800
2020-02-18,131.5,132.11000061035156,130.9499969482422,131.67999267578125,126.165283203125,3370100
2020-02-19,132.14999389648438,132.72999572753906,132.0800018310547,132.27000427246094,126.73058319091795,2318100
2020-02-20,132.16000366210938,132.67999267578125,130.69000244140625,132.32000732421875,126.77850341796876,5416400
2020-02-21,131.74000549316406,131.8800048828125,129.9600067138672,130.3000030517578,124.84309387207033,6161300
2020-02-24,125.87999725341795,127.04000091552734,125.1999969482422,125.81999969482422,120.55072021484376,8753600
2020-02-25,126.91999816894533,127.19000244140624,122.16999816894533,122.45999908447266,117.33145141601562,14609800
2020-02-26,123.19000244140624,124.33000183105467,121.18000030517578,121.48999786376952,116.40203857421876,12360400
2020-02-27,119.0,121.4800033569336,116.5199966430664,116.58000183105467,111.69767761230467,17716900
