Date,Open,High,Low,Close,Adj Close,Volume
2020-01-27,143.9499969482422,144.2899932861328,143.5,144.2899932861328,126.9886245727539,10935200
2020-01-28,143.92999267578125,144.08999633789062,142.82000732421875,143.16000366210938,125.99413299560548,10612900
2020-01-29,143.44000244140625,144.6999969482422,143.42999267578125,144.55999755859375,127.22624969482422,9566800
2020-01-30,144.89999389648438,145.6699981689453,144.2899932861328,144.5800018310547,127.24390411376952,14711800
2020-01-31,145.1699981689453,145.99000549316406,145.08999633789062,145.89999389648438,128.40562438964844,14538100
2020-02-03,144.9499969482422,145.75999450683594,144.1199951171875,145.5399932861328,128.30157470703125,15309000
2020-02-04,143.99000549316406,144.13999938964844,143.05999755859375,143.5800018310547,126.57373809814452,11388300
2020-02-05,142.3000030517578,142.6999969482422,141.89999389648438,142.00999450683594,125.18968200683594,10782600
2020-02-06,142.17999267578125,142.8800048828125,142.0,142.64999389648438,125.75392150878906,6683100
2020-02-07,144.22000122070312,144.74000549316406,143.8699951171875,144.42999267578125,127.32305908203124,11374800
2020-02-10,145.10000610351562,145.25,144.67999267578125,144.8300018310547,127.6757354736328,6699300
2020-02-11,144.58999633789062,144.72000122070312,143.94000244140625,144.10000610351562,127.03215789794922,7784100
2020-02-12,143.3699951171875,143.5500030517578,142.99000549316406,143.3699951171875,126.3886260986328,5595500
2020-02-13,143.44000244140625,144.1999969482422,143.27000427246094,143.9199981689453,126.87348175048828,7883400
2020-02-14,144.75999450683594,145.0800018310547,144.4499969482422,144.5500030517578,127.42887878417967,7137400
2020-02-18,145.33999633789062,146.0500030517578,144.9199981689453,145.5399932861328,128.30157470703125,6909200
2020-02-19,145.1199951171875,145.6199951171875,144.97999572753906,145.52999877929688,128.29278564453125,5707700
2020-02-20,146.0800018310547,146.94000244140625,146.0,146.6699981689453,129.29779052734375,9332900
2020-02-21,147.8000030517578,148.8800048828125,147.64999389648438,148.0399932861328,130.50550842285156,13860300
2020-02-24,150.8300018310547,150.9600067138672,150.0,150.25,132.4536895751953,15929300
2020-02-25,150.2100067138672,151.75999450683594,150.13999938964844,151.0500030517578,133.1589813232422,20802900
2020-02-26,149.9499969482422,151.72000122070312,149.5800018310547,150.25,132.4536895751953,22589500
2020-02-27,152.6999969482422,153.0800018310547,150.8300018310547,151.8800048828125,133.89060974121094,30687900
2020-02-28,154.4499969482422,155.97999572753906,154.16000366210938,155.30999755859375,136.91436767578125,44935200
2020-03-02,155.3000030517578,156.5,153.75999450683594,153.94000244140625,135.90704345703125,28152400
2020-03-03,153.80999755859375,159.6999969482422,152.36000061035156,156.3300018310547,138.01710510253906,38608000
2020-03-04,156.41000366210938,157.35000610351562,154.19000244140625,154.6699981689453,136.551513671875,23463700
2020-03-05,157.1300048828125,158.82000732421875,156.80999755859375,158.52000427246094,139.9506072998047,17786200
2020-03-06,167.3000030517578,169.3300018310547,164.11000061035156,166.77000427246094,147.23416137695312,76288300
2020-03-09,179.10000610351562,179.6999969482422,170.33999633789062,171.2899932861328,151.22463989257812,41552800
