Date,Open,High,Low,Close,Adj Close,Volume
2020-01-27,114.13999938964844,114.16000366210938,114.0500030517578,114.13999938964844,100.13506317138672,4790000
2020-01-28,114.0999984741211,114.16000366210938,113.9499969482422,114.04000091552734,100.04734802246094,4463800
2020-01-29,114.12999725341795,114.3499984741211,114.11000061035156,114.3000030517578,100.27545166015624,2890200
2020-01-30,114.27999877929688,114.54000091552734,114.23999786376952,114.30999755859376,100.28421020507812,6885600
2020-01-31,114.4800033569336,114.66999816894533,114.37999725341795,114.6500015258789,100.5824966430664,5281900
2020-02-03,114.1999969482422,114.41000366210938,114.08000183105467,114.37000274658205,100.54998779296876,7214200
2020-02-04,114.0999984741211,114.0999984741211,113.88999938964844,113.98999786376952,100.21587371826172,5290800
2020-02-05,113.81999969482422,113.87000274658205,113.76000213623048,113.81999969482422,100.06639862060548,6066900
2020-02-06,113.81999969482422,113.93000030517578,113.7699966430664,113.88999938964844,100.1279754638672,6838700
2020-02-07,114.1999969482422,114.27999877929688,114.0999984741211,114.22000122070312,100.4180679321289,5224200
2020-02-10,114.44000244140624,114.44000244140624,114.29000091552734,114.3499984741211,100.53237915039062,8187800
2020-02-11,114.3499984741211,114.3499984741211,114.19000244140624,114.20999908447266,100.40930938720705,5633400
2020-02-12,114.12000274658205,114.13999938964844,114.02999877929688,114.08999633789062,100.30380249023438,6373700
2020-02-13,114.11000061035156,114.23999786376952,114.0999984741211,114.16999816894533,100.37408447265624,5214400
2020-02-14,114.3499984741211,114.37999725341795,114.2699966430664,114.29000091552734,100.47962188720705,4004900
2020-02-18,114.4800033569336,114.55999755859376,114.33999633789062,114.44000244140624,100.61151885986328,4874800
2020-02-19,114.4000015258789,114.47000122070312,114.33000183105467,114.41000366210938,100.58515167236328,3692200
2020-02-20,114.52999877929688,114.68000030517578,114.48999786376952,114.66999816894533,100.81372833251952,4056000
2020-02-21,114.86000061035156,115.0999984741211,114.83999633789062,114.9000015258789,101.01590728759766,4492700
2020-02-24,115.43000030517578,115.43000030517578,115.2300033569336,115.2699966430664,101.34122467041016,7490100
2020-02-25,115.27999877929688,115.58000183105467,115.2699966430664,115.47000122070312,101.51705932617188,7474600
2020-02-26,115.31999969482422,115.61000061035156,115.26000213623048,115.3499984741211,101.41152954101562,4763000
2020-02-27,115.75,115.75,115.3499984741211,115.37000274658205,101.42911529541016,11606400
2020-02-28,115.87999725341795,116.33999633789062,115.76000213623048,116.22000122070312,102.17640686035156,17243000
2020-03-02,116.29000091552734,116.44000244140624,115.88999938964844,115.94000244140624,102.14029693603516,13198200
2020-03-03,116.0500030517578,117.26000213623048,116.01000213623048,116.7300033569336,102.8363037109375,12541000
2020-03-04,116.83000183105467,117.12000274658205,116.52999877929688,116.63999938964844,102.75696563720705,6285300
2020-03-05,116.98999786376952,117.2300033569336,116.93000030517578,117.0,103.07413482666016,6802800
2020-03-06,118.18000030517578,118.2699966430664,117.5,117.86000061035156,103.83177185058594,17456400
2020-03-09,119.2699966430664,119.2699966430664,117.0,117.70999908447266,103.69963073730467,13666700
2020-03-10,117.41000366210938,117.68000030517578,116.16999816894533,116.37999725341795,102.52790832519533,18694100
