Date,Open,High,Low,Close,Adj Close,Volume
2020-01-27,162.85000610351562,164.49000549316406,162.4199981689453,163.50999450683594,153.3062286376953,18539000
2020-01-28,164.5,165.39999389648438,163.49000549316406,164.8699951171875,154.58132934570312,16690400
2020-01-29,165.10000610351562,165.55999755859375,163.89999389648438,163.92999267578125,153.70001220703125,14944400
2020-01-30,162.83999633789062,164.13999938964844,161.92999267578125,163.92999267578125,153.70001220703125,21889700
2020-01-31,163.32000732421875,163.9199981689453,160.02999877929688,160.52999877929688,150.51219177246094,30439000
2020-02-03,161.60000610351562,162.92999267578125,161.49000549316406,162.32000732421875,152.19049072265625,17373200
2020-02-04,164.30999755859375,165.30999755859375,164.16000366210938,164.77000427246094,154.48760986328125,15994200
2020-02-05,166.47999572753906,167.52999877929688,165.69000244140625,167.30999755859375,156.8690643310547,17807000
2020-02-06,167.88999938964844,168.14999389648438,166.75999450683594,166.92999267578125,156.51278686523438,14768900
2020-02-07,166.2899932861328,166.36000061035156,164.39999389648438,164.8800048828125,154.5907745361328,18029600
2020-02-10,164.55999755859375,165.88999938964844,164.4600067138672,165.80999755859375,155.46266174316406,11428800
2020-02-11,166.7899932861328,167.9600067138672,166.27000427246094,166.9600067138672,156.5408935546875,15005600
2020-02-12,168.02000427246094,168.2899932861328,167.27999877929688,168.11000061035156,157.61917114257812,12123000
2020-02-13,167.22000122070312,168.9499969482422,167.11000061035156,168.5500030517578,158.03172302246094,12649300
2020-02-14,168.6999969482422,168.77999877929688,167.33999633789062,167.89999389648438,157.42225646972656,16006200
2020-02-18,167.5,168.05999755859375,166.42999267578125,167.5399932861328,157.08473205566406,13412100
2020-02-19,168.1699981689453,169.13999938964844,167.52999877929688,168.39999389648438,157.89108276367188,11084600
2020-02-20,167.89999389648438,169.11000061035156,166.58999633789062,168.80999755859375,158.27549743652344,20383800
2020-02-21,168.14999389648438,168.6300048828125,166.3300018310547,167.10000610351562,156.67222595214844,18729900
2020-02-24,161.86000061035156,167.05999755859375,161.10000610351562,162.07000732421875,151.95608520507812,28239500
2020-02-25,162.52000427246094,162.75999450683594,155.9600067138672,156.30999755859375,146.5555419921875,45047000
2020-02-26,157.0500030517578,158.49000549316406,154.22000122070312,154.5,144.8584747314453,39465000
2020-02-27,151.35000610351562,155.00999450683594,148.82000732421875,149.05999755859375,139.75796508789062,50530300
2020-02-28,144.85000610351562,149.1300048828125,143.91000366210938,146.3300018310547,137.19833374023438,72036400
2020-03-02,147.97000122070312,151.22999572753906,145.38999938964844,151.02999877929688,141.6050262451172,33569300
2020-03-03,151.08999633789062,154.1999969482422,146.30999755859375,147.9499969482422,138.71722412109375,42941300
2020-03-04,150.27999877929688,152.4499969482422,148.52000427246094,152.16000366210938,142.66453552246094,36195800
2020-03-05,148.83999633789062,152.47999572753906,145.49000549316406,147.32000732421875,138.12660217285156,32729400
2020-03-06,142.7100067138672,145.97999572753906,140.99000549316406,144.39999389648438,135.38880920410156,39688300
2020-03-09,134.1300048828125,136.1699981689453,130.25999450683594,130.36000061035156,122.2249526977539,56320000
2020-03-10,134.7100067138672,134.8000030517578,128.02000427246094,134.42999267578125,126.04095458984376,54432700
2020-03-11,130.9199981689453,132.27000427246094,124.16999816894533,125.87999725341795,118.0245132446289,51354800
2020-03-12,116.7699966430664,119.9000015258789,111.5999984741211,111.97000122070312,104.98255920410156,70114300
2020-03-13,118.30999755859376,119.95999908447266,109.5500030517578,119.47000122070312,112.01453399658205,57915100
2020-03-16,108.62000274658205,111.3000030517578,101.43000030517578,103.62000274658205,97.15364074707033,59095700
2020-03-17,104.95999908447266,110.5,100.61000061035156,108.37000274658205,101.6072006225586,59344800
2020-03-18,103.0500030517578,106.77999877929688,96.25,99.97000122070312,93.73141479492188,62296700
2020-03-19,99.66000366210938,106.8000030517578,95.69000244140624,103.87000274658205,97.38803100585938,62654700
2020-03-20,106.12000274658205,108.76000213623048,100.4499969482422,101.4000015258789,95.07218170166016,76203700
