Date,Open,High,Low,Close,Adj Close,Volume
2020-01-27,82.05999755859375,82.5199966430664,81.97000122070312,81.97000122070312,75.44013977050781,15013800
2020-01-28,82.23999786376953,82.91000366210938,81.86000061035156,82.5,75.92793273925781,14918000
2020-01-29,83.33000183105469,83.56999969482422,82.8499984741211,82.94000244140625,76.3328857421875,10355100
2020-01-30,82.13999938964844,83.12000274658203,81.97000122070312,83.02999877929688,76.41571807861328,13158200
2020-01-31,82.58000183105469,82.69999694824219,80.80000305175781,81.11000061035156,74.64867401123047,19083600
2020-02-03,81.55000305175781,82.2300033569336,80.98999786376953,81.08000183105469,74.62105560302734,15676600
2020-02-04,82.31999969482422,82.80999755859375,82.23999786376953,82.61000061035156,76.02916717529297,13597200
2020-02-05,83.54000091552734,84.0,83.11000061035156,83.98999786376953,77.29924774169922,12835800
2020-02-06,84.33000183105469,84.4000015258789,83.72000122070312,84.26000213623047,77.5477294921875,8627600
2020-02-07,83.94000244140625,84.1500015258789,83.58000183105469,83.6500015258789,76.986328125,12394500
2020-02-10,83.5199966430664,84.13999938964844,83.41999816894531,84.12000274658203,77.41888427734375,8074200
2020-02-11,84.55000305175781,84.83999633789062,84.2300033569336,84.44000244140625,77.71339416503906,6291400
2020-02-12,84.9000015258789,85.33000183105469,84.69999694824219,85.2300033569336,78.4404525756836,7808900
2020-02-13,84.79000091552734,85.11000061035156,84.45999908447266,84.75,77.9986801147461,8231500
2020-02-14,84.7300033569336,84.88999938964844,84.30000305175781,84.63999938964844,77.89746856689453,5319300
2020-02-18,84.29000091552734,84.52999877929688,83.7699966430664,84.16000366210938,77.45569610595703,10399700
2020-02-19,84.33000183105469,84.56999969482422,84.08999633789062,84.12999725341797,77.42807006835938,4638700
2020-02-20,83.9800033569336,84.58999633789062,83.4000015258789,84.01000213623047,77.31763458251953,9518700
2020-02-21,83.55999755859375,83.83999633789062,83.20999908447266,83.58999633789062,76.93109893798828,13184800
2020-02-24,81.20999908447266,81.72000122070312,80.70999908447266,81.20999908447266,74.7406997680664,18010100
2020-02-25,81.37999725341797,81.62000274658203,77.69000244140625,77.9000015258789,71.69438171386719,33000700
